SQL> SELECT * FROM UTILISATEUR_DIMENSION_DYNAMIQUE;

"ID_UTILISATEUR","PAYS_INSCRIPTION","PSEUDONYME","TRANCHE_AGE_CALCULEE","GENRE_DECLARE","TYPE_ABONNEMENT"
"7294","France","User_7294","18-25","Non-d??clar??","Premium"
"7298","France","User_7298","46+","Homme","Free"
"7300","France","User_7300","18-25","Femme","Free"
"7301","France","User_7301","46+","Femme","Premium"
"7302","France","User_7302","26-35","Homme","Premium"
"7306","France","User_7306","18-25","Non-d??clar??","Student"
"7312","France","User_7312","18-25","Femme","Student"
"7313","France","User_7313","36-45","Non-d??clar??","Student"
"7322","France","User_7322","26-35","Non-d??clar??","Student"
"7326","France","User_7326","26-35","Femme","Premium"
"7327","France","User_7327","36-45","Homme","Free"
"7329","France","User_7329","26-35","Femme","Student"
"7337","France","User_7337","46+","Femme","Student"
"7345","France","User_7345","36-45","Non-d??clar??","Premium"
"7346","France","User_7346","46+","Femme","Student"
"7361","France","User_7361","46+","Femme","Free"
"7366","France","User_7366","26-35","Femme","Premium"
"7369","France","User_7369","46+","Femme","Student"
"7375","France","User_7375","26-35","Femme","Student"
"7378","France","User_7378","46+","Homme","Student"
"7380","France","User_7380","36-45","Non-d??clar??","Student"
"7382","France","User_7382","18-25","Homme","Premium"
"7385","France","User_7385","46+","Homme","Free"
"7388","France","User_7388","18-25","Non-d??clar??","Student"
"7397","France","User_7397","46+","Non-d??clar??","Premium"
"7403","France","User_7403","36-45","Femme","Premium"
"7405","France","User_7405","36-45","Non-d??clar??","Free"
"7406","France","User_7406","18-25","Homme","Premium"
"7412","France","User_7412","46+","Non-d??clar??","Student"
"7413","France","User_7413","18-25","Homme","Student"
"7414","France","User_7414","36-45","Femme","Premium"
"7416","France","User_7416","36-45","Femme","Premium"
"7418","France","User_7418","18-25","Femme","Free"
"7419","France","User_7419","26-35","Non-d??clar??","Premium"
"7425","France","User_7425","26-35","Homme","Free"
"7431","France","User_7431","26-35","Femme","Student"
"7432","France","User_7432","18-25","Non-d??clar??","Free"
"7433","France","User_7433","18-25","Non-d??clar??","Free"
"7436","France","User_7436","18-25","Femme","Free"
"7448","France","User_7448","36-45","Homme","Free"
"7454","France","User_7454","46+","Femme","Free"
"7464","France","User_7464","36-45","Femme","Premium"
"7466","France","User_7466","46+","Homme","Free"
"7472","France","User_7472","46+","Homme","Premium"
"7478","France","User_7478","36-45","Non-d??clar??","Student"
"7481","France","User_7481","46+","Femme","Student"
"7482","France","User_7482","26-35","Non-d??clar??","Student"
"7484","France","User_7484","18-25","Homme","Student"
"7486","France","User_7486","18-25","Non-d??clar??","Student"
"7503","France","User_7503","36-45","Homme","Student"
"7507","France","User_7507","36-45","Homme","Premium"
"7510","France","User_7510","18-25","Homme","Free"
"7517","France","User_7517","36-45","Homme","Premium"
"7528","France","User_7528","18-25","Homme","Student"
"7534","France","User_7534","18-25","Non-d??clar??","Student"
"7535","France","User_7535","18-25","Non-d??clar??","Premium"
"7536","France","User_7536","18-25","Femme","Free"
"7543","France","User_7543","26-35","Femme","Free"
"7544","France","User_7544","26-35","Non-d??clar??","Premium"
"7553","France","User_7553","26-35","Femme","Free"
"7561","France","User_7561","18-25","Femme","Premium"
"7567","France","User_7567","36-45","Non-d??clar??","Free"
"7578","France","User_7578","36-45","Homme","Premium"
"7579","France","User_7579","46+","Non-d??clar??","Free"
"7586","France","User_7586","36-45","Femme","Student"
"7587","France","User_7587","36-45","Femme","Premium"
"7592","France","User_7592","26-35","Homme","Premium"
"7597","France","User_7597","18-25","Homme","Student"
"7604","France","User_7604","18-25","Non-d??clar??","Premium"
"7605","France","User_7605","18-25","Femme","Student"
"7610","France","User_7610","18-25","Non-d??clar??","Student"
"7612","France","User_7612","26-35","Non-d??clar??","Premium"
"7613","France","User_7613","18-25","Non-d??clar??","Premium"
"7618","France","User_7618","46+","Homme","Student"
"7621","France","User_7621","46+","Non-d??clar??","Student"
"7623","France","User_7623","18-25","Homme","Student"
"7624","France","User_7624","26-35","Femme","Premium"
"7627","France","User_7627","26-35","Femme","Free"
"7628","France","User_7628","26-35","Homme","Free"
"7630","France","User_7630","26-35","Non-d??clar??","Free"
"7641","France","User_7641","18-25","Non-d??clar??","Premium"
"7642","France","User_7642","46+","Homme","Free"
"7644","France","User_7644","46+","Femme","Premium"
"7649","France","User_7649","46+","Femme","Free"
"7651","France","User_7651","46+","Homme","Premium"
"7652","France","User_7652","18-25","Homme","Premium"
"7653","France","User_7653","36-45","Femme","Free"
"7654","France","User_7654","26-35","Femme","Student"
"7657","France","User_7657","26-35","Femme","Premium"
"7658","France","User_7658","18-25","Femme","Free"
"7663","France","User_7663","36-45","Homme","Free"
"7665","France","User_7665","18-25","Non-d??clar??","Free"
"7667","France","User_7667","26-35","Non-d??clar??","Free"
"7668","France","User_7668","18-25","Non-d??clar??","Free"
"7675","France","User_7675","26-35","Femme","Student"
"7678","France","User_7678","26-35","Femme","Free"
"7679","France","User_7679","36-45","Homme","Student"
"7695","France","User_7695","46+","Non-d??clar??","Premium"
"7700","France","User_7700","26-35","Homme","Premium"
"7701","France","User_7701","18-25","Homme","Student"
"7704","France","User_7704","18-25","Femme","Student"
"7705","France","User_7705","36-45","Non-d??clar??","Free"
"7707","France","User_7707","46+","Femme","Student"
"7708","France","User_7708","36-45","Homme","Premium"
"7714","France","User_7714","36-45","Homme","Premium"
"7719","France","User_7719","26-35","Non-d??clar??","Student"
"7722","France","User_7722","26-35","Non-d??clar??","Free"
"7724","France","User_7724","46+","Homme","Free"
"7725","France","User_7725","36-45","Non-d??clar??","Free"
"7734","France","User_7734","36-45","Homme","Premium"
"7738","France","User_7738","26-35","Femme","Premium"
"7740","France","User_7740","18-25","Non-d??clar??","Student"
"7747","France","User_7747","18-25","Femme","Student"
"7748","France","User_7748","46+","Non-d??clar??","Free"
"7751","France","User_7751","36-45","Femme","Premium"
"7752","France","User_7752","46+","Homme","Free"
"7755","France","User_7755","18-25","Non-d??clar??","Premium"
"7756","France","User_7756","36-45","Non-d??clar??","Premium"
"7757","France","User_7757","26-35","Non-d??clar??","Free"
"7758","France","User_7758","18-25","Homme","Premium"
"7761","France","User_7761","36-45","Homme","Premium"
"7762","France","User_7762","26-35","Non-d??clar??","Student"
"7773","France","User_7773","46+","Non-d??clar??","Free"
"7775","France","User_7775","46+","Homme","Student"
"7781","France","User_7781","26-35","Homme","Free"
"7783","France","User_7783","36-45","Non-d??clar??","Premium"
"7790","France","User_7790","18-25","Non-d??clar??","Student"
"7795","France","User_7795","36-45","Homme","Premium"
"7796","France","User_7796","18-25","Femme","Free"
"7800","France","User_7800","46+","Homme","Premium"
"7804","France","User_7804","46+","Femme","Free"
"7807","France","User_7807","46+","Homme","Free"
"7811","France","User_7811","26-35","Femme","Premium"
"7820","France","User_7820","46+","Non-d??clar??","Free"
"7821","France","User_7821","26-35","Femme","Student"
"7825","France","User_7825","36-45","Femme","Student"
"7827","France","User_7827","26-35","Femme","Free"
"7831","France","User_7831","26-35","Non-d??clar??","Free"
"7835","France","User_7835","26-35","Non-d??clar??","Student"
"7843","France","User_7843","26-35","Homme","Premium"
"7851","France","User_7851","46+","Non-d??clar??","Free"
"7853","France","User_7853","18-25","Non-d??clar??","Premium"
"7854","France","User_7854","26-35","Non-d??clar??","Student"
"7856","France","User_7856","36-45","Femme","Student"
"7862","France","User_7862","36-45","Femme","Free"
"7863","France","User_7863","46+","Femme","Free"
"7864","France","User_7864","46+","Femme","Student"
"7869","France","User_7869","46+","Homme","Premium"
"7870","France","User_7870","36-45","Homme","Free"
"7881","France","User_7881","36-45","Homme","Premium"
"7883","France","User_7883","36-45","Homme","Premium"
"7885","France","User_7885","36-45","Non-d??clar??","Student"
"7888","France","User_7888","36-45","Non-d??clar??","Free"
"7891","France","User_7891","36-45","Homme","Student"
"7905","France","User_7905","26-35","Homme","Student"
"7907","France","User_7907","18-25","Homme","Premium"
"7912","France","User_7912","18-25","Homme","Free"
"7917","France","User_7917","46+","Femme","Premium"
"7918","France","User_7918","18-25","Femme","Student"
"7920","France","User_7920","46+","Non-d??clar??","Premium"
"7929","France","User_7929","18-25","Homme","Premium"
"7935","France","User_7935","46+","Homme","Free"
"7938","France","User_7938","26-35","Homme","Free"
"7942","France","User_7942","46+","Femme","Free"
"7949","France","User_7949","36-45","Femme","Student"
"7953","France","User_7953","46+","Homme","Premium"
"7961","France","User_7961","26-35","Non-d??clar??","Free"
"7964","France","User_7964","36-45","Femme","Free"
"7969","France","User_7969","18-25","Non-d??clar??","Student"
"7971","France","User_7971","18-25","Femme","Student"
"7972","France","User_7972","46+","Non-d??clar??","Student"
"7981","France","User_7981","36-45","Femme","Free"
"7982","France","User_7982","26-35","Non-d??clar??","Premium"
"7984","France","User_7984","18-25","Homme","Free"
"7985","France","User_7985","46+","Non-d??clar??","Student"
"7987","France","User_7987","18-25","Non-d??clar??","Free"
"7996","France","User_7996","18-25","Non-d??clar??","Free"
"8000","France","User_8000","26-35","Femme","Premium"
"8001","France","User_8001","46+","Femme","Premium"
"8002","France","User_8002","46+","Homme","Free"
"8009","France","User_8009","18-25","Homme","Premium"
"8012","France","User_8012","26-35","Femme","Premium"
"8013","France","User_8013","46+","Non-d??clar??","Free"
"8015","France","User_8015","46+","Non-d??clar??","Premium"
"8028","France","User_8028","36-45","Femme","Student"
"8032","France","User_8032","18-25","Non-d??clar??","Premium"
"8039","France","User_8039","18-25","Femme","Free"
"8040","France","User_8040","26-35","Femme","Student"
"8048","France","User_8048","46+","Non-d??clar??","Premium"
"8050","France","User_8050","18-25","Femme","Student"
"8051","France","User_8051","46+","Femme","Premium"
"8060","France","User_8060","26-35","Femme","Free"
"8070","France","User_8070","36-45","Non-d??clar??","Student"
"8071","France","User_8071","18-25","Non-d??clar??","Free"
"8072","France","User_8072","36-45","Non-d??clar??","Premium"
"8076","France","User_8076","18-25","Femme","Premium"
"8077","France","User_8077","18-25","Non-d??clar??","Student"
"8080","France","User_8080","36-45","Homme","Student"
"8082","France","User_8082","36-45","Homme","Student"
"8083","France","User_8083","18-25","Femme","Student"
"8084","France","User_8084","46+","Non-d??clar??","Free"
"8086","France","User_8086","36-45","Homme","Free"
"8090","France","User_8090","36-45","Homme","Premium"
"8093","France","User_8093","26-35","Homme","Student"
"8094","France","User_8094","36-45","Non-d??clar??","Premium"
"8096","France","User_8096","36-45","Femme","Premium"
"8097","France","User_8097","26-35","Homme","Free"
"8101","France","User_8101","46+","Femme","Student"
"8110","France","User_8110","26-35","Femme","Free"
"8128","France","User_8128","18-25","Femme","Student"
"8139","France","User_8139","26-35","Femme","Student"
"8144","France","User_8144","26-35","Femme","Premium"
"8145","France","User_8145","18-25","Homme","Student"
"8149","France","User_8149","26-35","Femme","Student"
"8152","France","User_8152","18-25","Non-d??clar??","Student"
"8158","France","User_8158","46+","Femme","Student"
"8161","France","User_8161","36-45","Non-d??clar??","Premium"
"8162","France","User_8162","36-45","Homme","Student"
"8165","France","User_8165","46+","Homme","Free"
"8177","France","User_8177","18-25","Non-d??clar??","Student"
"8178","France","User_8178","18-25","Homme","Free"
"8184","France","User_8184","18-25","Non-d??clar??","Student"
"8191","France","User_8191","46+","Non-d??clar??","Premium"
"8199","France","User_8199","18-25","Homme","Premium"
"8200","France","User_8200","36-45","Femme","Student"
"8204","France","User_8204","26-35","Non-d??clar??","Student"
"8221","France","User_8221","36-45","Homme","Premium"
"8226","France","User_8226","36-45","Non-d??clar??","Free"
"8230","France","User_8230","46+","Homme","Student"
"8231","France","User_8231","18-25","Femme","Premium"
"8233","France","User_8233","46+","Homme","Premium"
"8234","France","User_8234","36-45","Femme","Free"
"8235","France","User_8235","36-45","Homme","Free"
"8236","France","User_8236","46+","Non-d??clar??","Free"
"8240","France","User_8240","46+","Femme","Premium"
"8245","France","User_8245","46+","Homme","Student"
"8247","France","User_8247","46+","Femme","Free"
"8249","France","User_8249","36-45","Non-d??clar??","Free"
"8250","France","User_8250","26-35","Non-d??clar??","Free"
"8252","France","User_8252","26-35","Femme","Premium"
"8255","France","User_8255","18-25","Non-d??clar??","Student"
"8256","France","User_8256","26-35","Femme","Free"
"8270","France","User_8270","26-35","Homme","Free"
"8274","France","User_8274","26-35","Homme","Student"
"8278","France","User_8278","26-35","Non-d??clar??","Free"
"8279","France","User_8279","26-35","Femme","Student"
"8280","France","User_8280","36-45","Non-d??clar??","Student"
"8285","France","User_8285","18-25","Non-d??clar??","Premium"
"8287","France","User_8287","36-45","Homme","Premium"
"8289","France","User_8289","36-45","Non-d??clar??","Student"
"8290","France","User_8290","36-45","Femme","Premium"
"8291","France","User_8291","36-45","Homme","Free"
"8293","France","User_8293","46+","Femme","Free"
"8297","France","User_8297","36-45","Femme","Premium"
"8298","France","User_8298","36-45","Homme","Premium"
"8302","France","User_8302","46+","Homme","Premium"
"8308","France","User_8308","26-35","Non-d??clar??","Student"
"8310","France","User_8310","18-25","Femme","Premium"
"8311","France","User_8311","26-35","Non-d??clar??","Premium"
