SQL> SELECT * FROM CONTENU_DIMENSION;

"ID_CONTENU","TITRE","TYPE_MEDIA","NOM_ARTISTE","NOM_ALBUM","GENRE","CODE_ISRC","DUREE_SECONDES","DATE_SORTIE","FLAG_PAROLES_DISPONIBLES","FLAG_CONTENU_EXPLICITE"
"1530","Titre G??n??r?? 1530","Musique","Artiste 53","Album 2","Tech","VGF24UC5R2GZ",1154,"27/10/2024",0,0
"1531","Titre G??n??r?? 1531","Audiobook","Artiste 94","Album 19","Pop","DJ8VSDRY48ND",577,"24/02/2024",1,1
"1532","Titre G??n??r?? 1532","Audiobook","Artiste 55","Album 43","Tech","SN6H7ZKG7WU8",3182,"28/06/2023",0,1
"1533","Titre G??n??r?? 1533","Podcast","Artiste 19","Album 2","Rock","CZJWN7K9I2NJ",1768,"25/01/2024",1,0
"1534","Titre G??n??r?? 1534","Podcast","Artiste 80","Album 16","Divers","HQ7ZHYZSSRU1",1962,"28/10/2023",0,0
"1535","Titre G??n??r?? 1535","Audiobook","Artiste 74","Album 37","News","BFZPGHK82MLX",2905,"10/06/2023",0,1
"1536","Titre G??n??r?? 1536","Audiobook","Artiste 53","Album 34","Tech","ZLB1IYX7AD2E",178,"04/08/2023",1,1
"1537","Titre G??n??r?? 1537","Musique","Artiste 76","Album 11","Tech","OOPL03MHYZTP",663,"10/02/2023",1,1
"1538","Titre G??n??r?? 1538","Musique","Artiste 92","Album 45","News","WQM3XAOXZG4I",417,"27/09/2023",0,1
"1539","Titre G??n??r?? 1539","Podcast","Artiste 92","Album 26","Tech","YTXGFTZ78MIZ",1406,"18/08/2024",1,0
"1540","Titre G??n??r?? 1540","Audiobook","Artiste 39","Album 25","Divers","OTZ2DVOOZA14",2499,"09/08/2024",0,0
"1541","Titre G??n??r?? 1541","Podcast","Artiste 61","Album 16","Pop","XFWDBR0YRJZ2",2440,"20/12/2023",1,0
"1542","Titre G??n??r?? 1542","Podcast","Artiste 61","Album 8","Tech","CACXGRBTGYNR",2189,"20/10/2023",0,1
"1543","Titre G??n??r?? 1543","Podcast","Artiste 99","Album 1","Pop","KRRNSJGBFEQJ",2237,"13/04/2024",0,0
"1544","Titre G??n??r?? 1544","Audiobook","Artiste 22","Album 10","News","SRPDYCY6IJG1",992,"15/10/2024",0,1
"1545","Titre G??n??r?? 1545","Podcast","Artiste 80","Album 12","Divers","EBC2MQ3KMJM8",2433,"27/05/2024",1,0
"1546","Titre G??n??r?? 1546","Audiobook","Artiste 71","Album 42","Rock","CXCPBTE6HB84",1019,"17/01/2024",1,0
"1547","Titre G??n??r?? 1547","Podcast","Artiste 81","Album 47","Tech","XPF69ZF9NX5N",2595,"26/02/2024",1,0
"1548","Titre G??n??r?? 1548","Audiobook","Artiste 77","Album 13","Pop","BJPW3HL3JGZV",1126,"06/07/2023",0,0
"1549","Titre G??n??r?? 1549","Audiobook","Artiste 78","Album 48","Divers","TPT6XUM5B3GH",643,"12/04/2024",1,1
"1550","Titre G??n??r?? 1550","Musique","Artiste 2","Album 13","Divers","LK4Y6M0LDKHM",1297,"22/02/2023",0,1
"1551","Titre G??n??r?? 1551","Musique","Artiste 35","Album 3","Tech","PBKP4HVDAP6B",668,"14/03/2023",1,1
"1552","Titre G??n??r?? 1552","Musique","Artiste 84","Album 39","Rock","KCRN6QHC0KEN",279,"31/07/2024",1,1
"1553","Titre G??n??r?? 1553","Audiobook","Artiste 1","Album 16","Tech","IFXJNEJJX3AL",1656,"21/07/2024",0,1
"1554","Titre G??n??r?? 1554","Audiobook","Artiste 4","Album 4","Pop","BG0CJQX139EJ",268,"27/05/2024",1,0
"1555","Titre G??n??r?? 1555","Podcast","Artiste 31","Album 11","Pop","VUYGDGEUVLQX",978,"26/08/2023",1,1
"1556","Titre G??n??r?? 1556","Audiobook","Artiste 85","Album 30","News","RY3ZT5OY4ATM",2932,"15/01/2023",1,0
"1557","Titre G??n??r?? 1557","Audiobook","Artiste 41","Album 10","Tech","IQYDL7E0LGU5",962,"29/07/2023",0,1
"1558","Titre G??n??r?? 1558","Audiobook","Artiste 62","Album 21","Tech","TFHOMCBZQ0AA",1852,"31/01/2024",0,0
"1559","Titre G??n??r?? 1559","Musique","Artiste 50","Album 49","Tech","PN4DLWAQM1WH",2308,"30/04/2024",0,1
"1560","Titre G??n??r?? 1560","Musique","Artiste 29","Album 18","Rock","FSA30ZEFS12J",520,"20/01/2024",1,0
"1561","Titre G??n??r?? 1561","Musique","Artiste 78","Album 21","Rock","KFGDPC8IUHLD",731,"06/07/2023",0,1
"1562","Titre G??n??r?? 1562","Podcast","Artiste 53","Album 39","Rock","YJARLRTRHH8E",1876,"24/07/2024",1,1
"1563","Titre G??n??r?? 1563","Musique","Artiste 53","Album 30","Divers","LZSZBK6M2NQ2",593,"03/05/2024",0,1
"1564","Titre G??n??r?? 1564","Audiobook","Artiste 29","Album 7","Pop","WMXDABB8S3IY",1940,"20/02/2024",0,0
"1565","Titre G??n??r?? 1565","Audiobook","Artiste 46","Album 19","News","KOTM69EH3V4W",76,"01/01/2024",0,1
"1566","Titre G??n??r?? 1566","Musique","Artiste 13","Album 12","Pop","RSKM83B25END",3031,"30/10/2024",1,0
"1567","Titre G??n??r?? 1567","Audiobook","Artiste 31","Album 43","Tech","EL5SMRPUPLCL",623,"27/10/2024",0,1
"1568","Titre G??n??r?? 1568","Podcast","Artiste 13","Album 35","Rock","RBVXTXYQT35H",2058,"26/09/2023",1,0
"1569","Titre G??n??r?? 1569","Podcast","Artiste 27","Album 23","Divers","RROBDY0H3JEE",1371,"21/05/2024",0,1
"1570","Titre G??n??r?? 1570","Podcast","Artiste 12","Album 27","Tech","WWBAZ9WM7QLB",2889,"05/10/2023",1,0
"1571","Titre G??n??r?? 1571","Musique","Artiste 88","Album 21","Divers","MJ57TIHXHGRB",525,"03/07/2024",0,1
"1572","Titre G??n??r?? 1572","Audiobook","Artiste 58","Album 46","Tech","SQTVX2GDLRWU",1742,"24/04/2024",1,1
"1573","Titre G??n??r?? 1573","Podcast","Artiste 81","Album 12","Tech","SRXCJUZQZLMP",1826,"17/06/2023",1,0
"1574","Titre G??n??r?? 1574","Podcast","Artiste 60","Album 29","Tech","HKSY4F0HLG5N",902,"07/09/2024",1,0
"1575","Titre G??n??r?? 1575","Podcast","Artiste 81","Album 31","Divers","RC330O8WA94N",783,"09/01/2023",0,1
"1576","Titre G??n??r?? 1576","Musique","Artiste 96","Album 42","Pop","HDD7HKXY1EA4",2471,"24/04/2024",1,0
"1577","Titre G??n??r?? 1577","Musique","Artiste 3","Album 44","Tech","RD5SHLHBUSCR",3420,"07/01/2023",0,0
"1578","Titre G??n??r?? 1578","Podcast","Artiste 4","Album 3","Pop","CN1YXNXA1B9Q",434,"23/11/2024",1,1
"1579","Titre G??n??r?? 1579","Audiobook","Artiste 88","Album 26","Rock","JHPZEEACPLC6",2033,"07/10/2024",0,1
"1580","Titre G??n??r?? 1580","Audiobook","Artiste 7","Album 5","Tech","XT2YSAJOWNI0",1223,"30/06/2024",0,1
"1581","Titre G??n??r?? 1581","Audiobook","Artiste 34","Album 15","News","GHGL8MCX10AM",2298,"16/02/2024",0,0
"1582","Titre G??n??r?? 1582","Podcast","Artiste 27","Album 33","Rock","BUC1DEOI9O92",1248,"17/01/2024",0,0
"1583","Titre G??n??r?? 1583","Podcast","Artiste 41","Album 43","Divers","HVBI8S5W1QT0",561,"03/04/2024",1,1
"1584","Titre G??n??r?? 1584","Audiobook","Artiste 15","Album 5","Tech","IPZEKES0Z4ZV",452,"15/11/2024",1,0
"1585","Titre G??n??r?? 1585","Podcast","Artiste 51","Album 47","Tech","DMIEBYQ0O7OP",124,"23/08/2024",0,1
"1586","Titre G??n??r?? 1586","Musique","Artiste 11","Album 27","Rock","XDS5PMAQ5N2S",2337,"25/02/2024",1,1
"1587","Titre G??n??r?? 1587","Podcast","Artiste 71","Album 20","Rock","PMP0Z7QC2DIH",2347,"06/06/2024",1,1
"1588","Titre G??n??r?? 1588","Musique","Artiste 79","Album 7","Tech","QUSBSKCLKM4U",2084,"27/06/2023",0,1
"1589","Titre G??n??r?? 1589","Podcast","Artiste 54","Album 26","News","AU8TENMSE156",1875,"13/05/2023",1,0
"1590","Titre G??n??r?? 1590","Musique","Artiste 6","Album 30","Tech","VW7NMREZA3M5",2188,"02/09/2023",0,0
"1591","Titre G??n??r?? 1591","Podcast","Artiste 41","Album 6","Pop","QMR3TP9MBUH5",1494,"24/05/2024",0,1
"1592","Titre G??n??r?? 1592","Podcast","Artiste 63","Album 39","News","TFXZDG7YLPLN",1961,"22/09/2023",1,1
"1593","Titre G??n??r?? 1593","Podcast","Artiste 47","Album 14","Divers","PX4OT1R6Z3P7",2327,"25/01/2023",0,0
"1594","Titre G??n??r?? 1594","Audiobook","Artiste 98","Album 3","Tech","KWAU74SZ7PJ6",1903,"15/10/2024",0,1
"1595","Titre G??n??r?? 1595","Musique","Artiste 68","Album 8","Rock","OX68QSOHCP1Y",1249,"28/01/2024",1,1
"1596","Titre G??n??r?? 1596","Musique","Artiste 92","Album 33","Pop","THCI13SXPCDH",3241,"14/06/2023",1,0
"1597","Titre G??n??r?? 1597","Podcast","Artiste 95","Album 16","Tech","VVXJ9BZJU1M1",3520,"18/12/2023",1,1
"1598","Titre G??n??r?? 1598","Audiobook","Artiste 98","Album 8","Tech","DAY9XO3ZI3EV",2714,"28/02/2024",1,0
"1599","Titre G??n??r?? 1599","Podcast","Artiste 34","Album 3","Divers","DKZOU83W7TKT",3552,"21/07/2023",1,1
"1600","Titre G??n??r?? 1600","Podcast","Artiste 4","Album 26","News","KKELN63LUWH4",1461,"08/04/2023",0,0
"1601","Titre G??n??r?? 1601","Musique","Artiste 7","Album 8","Pop","MRSHD8N9N3T0",2681,"17/11/2023",1,1
"1602","Titre G??n??r?? 1602","Podcast","Artiste 7","Album 14","News","DP0LYPT9CZYZ",2585,"20/08/2023",0,1
"1603","Titre G??n??r?? 1603","Podcast","Artiste 7","Album 43","Rock","HXLKD0WZ7EPF",2362,"05/05/2023",1,0
"1604","Titre G??n??r?? 1604","Podcast","Artiste 61","Album 38","News","GP9CF4REID1V",3571,"28/08/2024",0,1
"1605","Titre G??n??r?? 1605","Podcast","Artiste 91","Album 30","Pop","DNOZ6PF3X1HW",2434,"28/03/2023",1,1
"1606","Titre G??n??r?? 1606","Musique","Artiste 36","Album 48","Divers","JYU79YY83DLH",476,"02/11/2023",1,0
"1607","Titre G??n??r?? 1607","Musique","Artiste 69","Album 23","Rock","DGA7HPK088FY",3083,"14/11/2023",0,0
"1608","Titre G??n??r?? 1608","Podcast","Artiste 62","Album 12","Rock","CAL2H7BZT316",2252,"05/07/2023",0,1
"1609","Titre G??n??r?? 1609","Podcast","Artiste 41","Album 12","Tech","FJ7XTYWL2YOE",2650,"03/02/2023",0,1
"1610","Titre G??n??r?? 1610","Podcast","Artiste 61","Album 9","Rock","UP7UIITIVKWO",3566,"06/11/2023",0,1
"1611","Titre G??n??r?? 1611","Audiobook","Artiste 49","Album 32","Tech","EADJ5GT3V96G",128,"01/11/2023",0,1
"1612","Titre G??n??r?? 1612","Audiobook","Artiste 3","Album 22","News","NUA1EVAPJ25N",2223,"01/02/2024",1,1
"1613","Titre G??n??r?? 1613","Musique","Artiste 2","Album 46","Rock","UAYV08EVGNKI",1013,"19/10/2024",1,1
"1614","Titre G??n??r?? 1614","Audiobook","Artiste 68","Album 14","News","OZQHU1E3GA3O",187,"04/10/2023",1,1
"1615","Titre G??n??r?? 1615","Musique","Artiste 70","Album 46","Divers","NW8S0Q7H84MM",3530,"12/04/2024",1,1
"1616","Titre G??n??r?? 1616","Musique","Artiste 35","Album 49","Tech","NNJI152AMIGE",2033,"20/12/2023",0,1
"1617","Titre G??n??r?? 1617","Audiobook","Artiste 95","Album 49","Pop","EAPFYZB2QJ0J",835,"23/11/2023",0,1
"1618","Titre G??n??r?? 1618","Musique","Artiste 30","Album 5","News","GRWSM36OMUQ7",1410,"07/05/2024",1,0
"1619","Titre G??n??r?? 1619","Podcast","Artiste 85","Album 29","News","SBTUZTZLSK7Y",2248,"14/09/2024",1,1
"1620","Titre G??n??r?? 1620","Musique","Artiste 89","Album 6","Tech","VAA49WZPBYCQ",1385,"02/10/2024",1,0
"1621","Titre G??n??r?? 1621","Podcast","Artiste 88","Album 19","Tech","RJN8QM0IL00B",3194,"10/09/2024",1,1
"1622","Titre G??n??r?? 1622","Audiobook","Artiste 81","Album 28","Rock","UIB6HP64RA8T",985,"26/06/2024",1,1
"1623","Titre G??n??r?? 1623","Podcast","Artiste 31","Album 32","Divers","XA17U9OCQ2IA",822,"01/05/2024",1,0
"1624","Titre G??n??r?? 1624","Musique","Artiste 85","Album 18","Tech","XGCUSTVJ7KSW",3019,"23/02/2024",0,1
"1625","Titre G??n??r?? 1625","Podcast","Artiste 97","Album 27","Rock","USEZZUZBM52J",2067,"23/11/2024",1,1
"1626","Titre G??n??r?? 1626","Audiobook","Artiste 90","Album 37","Pop","VM8KO0YSO5DU",2053,"19/06/2024",1,1
"1627","Titre G??n??r?? 1627","Musique","Artiste 33","Album 10","Tech","ZY2RJHLOI8PE",1628,"01/07/2024",1,0
"1628","Titre G??n??r?? 1628","Audiobook","Artiste 36","Album 40","News","AJ66XLEOBW4T",3124,"26/07/2024",1,0
"1629","Titre G??n??r?? 1629","Audiobook","Artiste 85","Album 13","Pop","GQ74X6AA4AI4",2547,"20/09/2023",1,1
"1630","Titre G??n??r?? 1630","Podcast","Artiste 49","Album 22","Divers","KSID1IREM1MZ",120,"10/01/2023",1,1
"1631","Titre G??n??r?? 1631","Podcast","Artiste 48","Album 24","Pop","XYS09PPEB98C",2107,"08/06/2024",1,0
"1632","Titre G??n??r?? 1632","Musique","Artiste 99","Album 26","Tech","FY95BA29U2XF",1547,"20/06/2023",1,1
"1633","Titre G??n??r?? 1633","Podcast","Artiste 22","Album 39","Rock","TAR7S6960AIR",1520,"09/06/2024",0,0
"1634","Titre G??n??r?? 1634","Musique","Artiste 85","Album 14","Pop","URUQH400YBNX",64,"24/07/2023",1,1
"1635","Titre G??n??r?? 1635","Musique","Artiste 54","Album 17","Rock","OO09T4NM35S8",3155,"16/03/2024",0,0
"1636","Titre G??n??r?? 1636","Musique","Artiste 79","Album 12","News","NY40KAQIAIIR",1533,"15/07/2023",0,1
"1637","Titre G??n??r?? 1637","Audiobook","Artiste 49","Album 18","Tech","HV9UYQ6420QL",1749,"08/11/2023",0,0
"1638","Titre G??n??r?? 1638","Audiobook","Artiste 76","Album 39","Pop","QEEIF6VN4GUE",2199,"25/12/2023",1,0
"1639","Titre G??n??r?? 1639","Audiobook","Artiste 31","Album 7","News","HM4RYUW916RF",2408,"10/06/2024",0,1
"1640","Titre G??n??r?? 1640","Musique","Artiste 16","Album 25","Pop","FBJOIB25RGS4",942,"01/10/2024",1,1
"1641","Titre G??n??r?? 1641","Musique","Artiste 31","Album 38","Tech","JQ3S7Y3LN3JV",1342,"09/04/2024",0,1
"1642","Titre G??n??r?? 1642","Audiobook","Artiste 20","Album 46","News","ISDA3N1O2V6D",2867,"18/02/2024",1,0
"1643","Titre G??n??r?? 1643","Musique","Artiste 64","Album 15","Pop","KQ1445Y24TBB",131,"23/04/2023",1,0
"1644","Titre G??n??r?? 1644","Musique","Artiste 13","Album 24","Rock","WHZGOE9DAM08",2947,"05/11/2024",1,0
"1645","Titre G??n??r?? 1645","Audiobook","Artiste 34","Album 18","Rock","MJ021XU3PCNV",3359,"11/07/2023",1,0
"1646","Titre G??n??r?? 1646","Musique","Artiste 30","Album 25","Tech","UZBXS5RVI4OR",1793,"09/12/2023",0,1
"1647","Titre G??n??r?? 1647","Musique","Artiste 82","Album 27","Rock","TX98WNCU9CUM",1165,"18/04/2024",0,0
"1648","Titre G??n??r?? 1648","Podcast","Artiste 77","Album 47","Tech","BNV7TZR537IR",848,"18/06/2024",1,1
"1649","Titre G??n??r?? 1649","Podcast","Artiste 66","Album 38","Pop","MPITST109AFA",1284,"14/10/2023",1,1
"1650","Titre G??n??r?? 1650","Audiobook","Artiste 4","Album 20","Pop","WWLH3IBYCWB0",1440,"22/11/2023",0,1
"1651","Titre G??n??r?? 1651","Podcast","Artiste 91","Album 11","Pop","HFGFL3B4S2OH",1870,"19/09/2023",1,1
"1652","Titre G??n??r?? 1652","Musique","Artiste 82","Album 38","Pop","SJ0NRS4OBTN6",964,"14/08/2024",0,0
"1653","Titre G??n??r?? 1653","Audiobook","Artiste 93","Album 31","Divers","OAFUAVLIA4Z2",1088,"13/06/2023",1,0
"1654","Titre G??n??r?? 1654","Musique","Artiste 58","Album 7","Divers","YZB1W4YGB5HP",2999,"25/05/2023",1,0
"1655","Titre G??n??r?? 1655","Musique","Artiste 61","Album 9","Pop","YCRM2E8AFKEW",3310,"23/10/2024",1,0
"1656","Titre G??n??r?? 1656","Musique","Artiste 41","Album 16","Tech","BC74BY2JUW3Y",2504,"10/09/2024",1,1
"1657","Titre G??n??r?? 1657","Podcast","Artiste 56","Album 17","Rock","SJD84F6YMALA",2520,"24/09/2023",0,0
"1658","Titre G??n??r?? 1658","Musique","Artiste 83","Album 8","Divers","II84GXVAIASU",2777,"23/04/2024",1,0
"1659","Titre G??n??r?? 1659","Podcast","Artiste 38","Album 5","Divers","GRUJA97RPOWO",3148,"03/02/2024",0,0
"1660","Titre G??n??r?? 1660","Musique","Artiste 25","Album 26","News","SZSDZEF7R97C",1817,"23/11/2024",0,1
"1661","Titre G??n??r?? 1661","Podcast","Artiste 44","Album 44","Pop","QUZDU8Z2XCR8",1289,"14/09/2024",0,0
"1662","Titre G??n??r?? 1662","Musique","Artiste 28","Album 37","Pop","NK37OCAF0BBX",177,"24/12/2023",1,1
"1663","Titre G??n??r?? 1663","Musique","Artiste 80","Album 22","Divers","TFG35ILK97N2",3077,"19/11/2024",0,0
"1664","Titre G??n??r?? 1664","Musique","Artiste 28","Album 40","Divers","OIZYUQTKOR6T",1773,"22/05/2023",0,1
"1665","Titre G??n??r?? 1665","Audiobook","Artiste 70","Album 39","Divers","OYIVBP85SSFS",526,"21/10/2023",1,1
"1666","Titre G??n??r?? 1666","Audiobook","Artiste 26","Album 33","Divers","HTDRETPSO59N",868,"20/08/2023",1,1
"1667","Titre G??n??r?? 1667","Musique","Artiste 20","Album 7","News","OGCT62EFGTH7",1697,"28/04/2023",1,1
"1668","Titre G??n??r?? 1668","Audiobook","Artiste 24","Album 32","Divers","WMT046N6M07I",1866,"06/01/2023",1,0
"1669","Titre G??n??r?? 1669","Audiobook","Artiste 79","Album 10","Divers","QFZ5BYLZKDVW",2457,"25/10/2024",1,1
"1670","Titre G??n??r?? 1670","Podcast","Artiste 99","Album 49","Divers","BQYYT4OAYVSE",1584,"28/03/2024",0,0
"1671","Titre G??n??r?? 1671","Podcast","Artiste 43","Album 1","News","ON2AYV6X0N9V",1532,"08/04/2023",1,0
"1672","Titre G??n??r?? 1672","Podcast","Artiste 68","Album 21","Rock","VKEZ0Z33DNDZ",1871,"18/02/2023",0,0
"1673","Titre G??n??r?? 1673","Podcast","Artiste 14","Album 45","Divers","UY6D0MVRBKH9",2982,"14/10/2023",1,1
"1674","Titre G??n??r?? 1674","Podcast","Artiste 17","Album 20","Rock","NOWIPDWW9QB4",2300,"24/02/2024",1,1
"1675","Titre G??n??r?? 1675","Musique","Artiste 28","Album 38","Rock","OOD722J08HC1",2525,"20/07/2024",0,1
"1676","Titre G??n??r?? 1676","Musique","Artiste 8","Album 15","Rock","JEVY544UOFX2",2678,"23/06/2024",1,1
"1677","Titre G??n??r?? 1677","Podcast","Artiste 45","Album 27","Divers","WGYYJNMYOX5D",1697,"26/03/2024",0,1
"1678","Titre G??n??r?? 1678","Audiobook","Artiste 50","Album 3","News","NM3Z9VMB9VG6",1266,"14/06/2023",0,1
"1679","Titre G??n??r?? 1679","Audiobook","Artiste 51","Album 45","Divers","BH8538SF9LC4",3335,"16/03/2024",1,0
"1680","Titre G??n??r?? 1680","Musique","Artiste 58","Album 15","Divers","OC406FAA57JR",2891,"18/07/2023",1,1
"1985","Titre G??n??r?? 1985","Audiobook","Artiste 3","Album 10","Tech","GCKXS4P3V350",1361,"24/10/2024",1,1
"1986","Titre G??n??r?? 1986","Podcast","Artiste 29","Album 9","Divers","HMGEVW06X0GO",2910,"27/12/2023",0,0
"1987","Titre G??n??r?? 1987","Audiobook","Artiste 68","Album 23","Tech","TNLVTSJRATK3",1917,"22/03/2024",1,0
"1988","Titre G??n??r?? 1988","Audiobook","Artiste 60","Album 6","News","CESOL9HCM295",2963,"25/06/2024",1,0
"1989","Titre G??n??r?? 1989","Musique","Artiste 98","Album 9","Pop","SOAGMGTS4873",3111,"26/06/2023",0,0
"1990","Titre G??n??r?? 1990","Audiobook","Artiste 8","Album 11","Tech","WUX4LB7SM5BP",697,"16/10/2023",0,1
"1991","Titre G??n??r?? 1991","Podcast","Artiste 60","Album 24","News","MRFHBIILUYJ4",2874,"01/03/2023",0,0
"1992","Titre G??n??r?? 1992","Audiobook","Artiste 50","Album 14","Rock","PDIAMEUHUP29",2736,"07/04/2024",1,0
"1993","Titre G??n??r?? 1993","Musique","Artiste 43","Album 37","Tech","HTXF8M12WG08",2684,"21/11/2024",0,0
"1994","Titre G??n??r?? 1994","Musique","Artiste 29","Album 49","Pop","FPVLMHB3I1R5",972,"25/05/2023",1,1
"1995","Titre G??n??r?? 1995","Audiobook","Artiste 55","Album 18","Tech","WWPLP2DUYWCJ",94,"07/03/2024",0,1
"1996","Titre G??n??r?? 1996","Musique","Artiste 25","Album 27","News","RV86NP2IJDNX",587,"05/05/2024",1,1
"1997","Titre G??n??r?? 1997","Podcast","Artiste 27","Album 22","Tech","KQNINT2HG7LG",1321,"13/02/2024",1,1
"1998","Titre G??n??r?? 1998","Podcast","Artiste 79","Album 6","Rock","LBR3M4HNVHHM",3225,"10/05/2023",0,0
"1999","Titre G??n??r?? 1999","Podcast","Artiste 29","Album 33","Pop","XRYWYDGPHV63",1157,"26/05/2023",1,0

1003 lignes selectionnees.

SQL> exit
