,,,,,,,,
,,,,,,,,
ID_REGION,NOM_REGION,CODE_REGION_ISO3166_2,NOM_PAYS,CODE_PAYS_ISO3166_1,FUSEAU_HORAIRE,CONTINENT,LANGUE_PRINCIPALE,DEVISE_MONETAIRE
220,Region_220,ISO_220,France,FRA,GMT+4,Am??riques,Fran??ais,EUR
221,Region_221,ISO_221,Allemagne,DEU,GMT+8,Asie,Allemand,USD
222,Region_222,ISO_222,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
223,Region_223,ISO_223,??tats-Unis,USA,GMT+8,Am??riques,Anglais,BRL
224,Region_224,ISO_224,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
225,Region_225,ISO_225,France,FRA,GMT+6,Europe,Fran??ais,EUR
226,Region_226,ISO_226,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
227,Region_227,ISO_227,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
228,Region_228,ISO_228,??tats-Unis,USA,GMT+1,Europe,Anglais,BRL
229,Region_229,ISO_229,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
230,Region_230,ISO_230,France,FRA,GMT+11,Asie,Fran??ais,EUR
231,Region_231,ISO_231,Allemagne,DEU,GMT+3,Europe,Allemand,USD
232,Region_232,ISO_232,Espagne,ESP,GMT+9,Am??riques,Espagnol,BRL
233,Region_233,ISO_233,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
234,Region_234,ISO_234,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
235,Region_235,ISO_235,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
236,Region_236,ISO_236,Allemagne,DEU,GMT+7,Asie,Allemand,USD
237,Region_237,ISO_237,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
238,Region_238,ISO_238,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
239,Region_239,ISO_239,Br??sil,BRA,GMT+6,Asie,Portugais,BRL
240,Region_240,ISO_240,France,FRA,GMT+1,Europe,Fran??ais,EUR
241,Region_241,ISO_241,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
242,Region_242,ISO_242,Espagne,ESP,GMT+6,Asie,Espagnol,BRL
243,Region_243,ISO_243,??tats-Unis,USA,GMT+6,Europe,Anglais,BRL
244,Region_244,ISO_244,Br??sil,BRA,GMT+3,Am??riques,Portugais,BRL
245,Region_245,ISO_245,France,FRA,GMT+1,Asie,Fran??ais,EUR
246,Region_246,ISO_246,Allemagne,DEU,GMT+7,Europe,Allemand,USD
247,Region_247,ISO_247,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
248,Region_248,ISO_248,??tats-Unis,USA,GMT+8,Asie,Anglais,BRL
249,Region_249,ISO_249,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
250,Region_250,ISO_250,France,FRA,GMT+9,Am??riques,Fran??ais,EUR
251,Region_251,ISO_251,Allemagne,DEU,GMT+11,Asie,Allemand,USD
252,Region_252,ISO_252,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
253,Region_253,ISO_253,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
254,Region_254,ISO_254,Br??sil,BRA,GMT+3,Asie,Portugais,BRL
255,Region_255,ISO_255,France,FRA,GMT+4,Europe,Fran??ais,EUR
256,Region_256,ISO_256,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
257,Region_257,ISO_257,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
258,Region_258,ISO_258,??tats-Unis,USA,GMT+11,Europe,Anglais,BRL
259,Region_259,ISO_259,Br??sil,BRA,GMT+11,Am??riques,Portugais,BRL
260,Region_260,ISO_260,France,FRA,GMT+5,Asie,Fran??ais,EUR
261,Region_261,ISO_261,Allemagne,DEU,GMT+9,Europe,Allemand,USD
262,Region_262,ISO_262,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
263,Region_263,ISO_263,??tats-Unis,USA,GMT+5,Asie,Anglais,BRL
264,Region_264,ISO_264,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
265,Region_265,ISO_265,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
266,Region_266,ISO_266,Allemagne,DEU,GMT+5,Asie,Allemand,USD
267,Region_267,ISO_267,Espagne,ESP,GMT+2,Europe,Espagnol,BRL
268,Region_268,ISO_268,??tats-Unis,USA,GMT+8,Am??riques,Anglais,BRL
269,Region_269,ISO_269,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
270,Region_270,ISO_270,France,FRA,GMT+2,Europe,Fran??ais,EUR
271,Region_271,ISO_271,Allemagne,DEU,GMT+4,Am??riques,Allemand,USD
272,Region_272,ISO_272,Espagne,ESP,GMT+10,Asie,Espagnol,BRL
273,Region_273,ISO_273,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
274,Region_274,ISO_274,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
275,Region_275,ISO_275,France,FRA,GMT+7,Asie,Fran??ais,EUR
276,Region_276,ISO_276,Allemagne,DEU,GMT+8,Europe,Allemand,USD
277,Region_277,ISO_277,Espagne,ESP,GMT+2,Am??riques,Espagnol,BRL
278,Region_278,ISO_278,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
279,Region_279,ISO_279,Br??sil,BRA,GMT+1,Europe,Portugais,BRL
280,Region_280,ISO_280,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
281,Region_281,ISO_281,Allemagne,DEU,GMT+6,Asie,Allemand,USD
282,Region_282,ISO_282,Espagne,ESP,GMT+5,Europe,Espagnol,BRL
283,Region_283,ISO_283,??tats-Unis,USA,GMT+7,Am??riques,Anglais,BRL
284,Region_284,ISO_284,Br??sil,BRA,GMT+5,Asie,Portugais,BRL
285,Region_285,ISO_285,France,FRA,GMT+2,Europe,Fran??ais,EUR
286,Region_286,ISO_286,Allemagne,DEU,GMT+7,Am??riques,Allemand,USD
287,Region_287,ISO_287,Espagne,ESP,GMT+4,Asie,Espagnol,BRL
288,Region_288,ISO_288,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
289,Region_289,ISO_289,Br??sil,BRA,GMT+5,Am??riques,Portugais,BRL
290,Region_290,ISO_290,France,FRA,GMT+2,Asie,Fran??ais,EUR
291,Region_291,ISO_291,Allemagne,DEU,GMT+11,Europe,Allemand,USD
292,Region_292,ISO_292,Espagne,ESP,GMT+7,Am??riques,Espagnol,BRL
293,Region_293,ISO_293,??tats-Unis,USA,GMT+1,Asie,Anglais,BRL
294,Region_294,ISO_294,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
295,Region_295,ISO_295,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
296,Region_296,ISO_296,Allemagne,DEU,GMT+6,Asie,Allemand,USD
297,Region_297,ISO_297,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
298,Region_298,ISO_298,??tats-Unis,USA,GMT+7,Am??riques,Anglais,BRL
299,Region_299,ISO_299,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
300,Region_300,ISO_300,France,FRA,GMT+4,Europe,Fran??ais,EUR
301,Region_301,ISO_301,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
302,Region_302,ISO_302,Espagne,ESP,GMT+2,Asie,Espagnol,BRL
303,Region_303,ISO_303,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
304,Region_304,ISO_304,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
305,Region_305,ISO_305,France,FRA,GMT+5,Asie,Fran??ais,EUR
306,Region_306,ISO_306,Allemagne,DEU,GMT+7,Europe,Allemand,USD
307,Region_307,ISO_307,Espagne,ESP,GMT+3,Am??riques,Espagnol,BRL
308,Region_308,ISO_308,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
309,Region_309,ISO_309,Br??sil,BRA,GMT+9,Europe,Portugais,BRL
310,Region_310,ISO_310,France,FRA,GMT+5,Am??riques,Fran??ais,EUR
311,Region_311,ISO_311,Allemagne,DEU,GMT+7,Asie,Allemand,USD
312,Region_312,ISO_312,Espagne,ESP,GMT+8,Europe,Espagnol,BRL
313,Region_313,ISO_313,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
314,Region_314,ISO_314,Br??sil,BRA,GMT+7,Asie,Portugais,BRL
315,Region_315,ISO_315,France,FRA,GMT+9,Europe,Fran??ais,EUR
316,Region_316,ISO_316,Allemagne,DEU,GMT+11,Am??riques,Allemand,USD
317,Region_317,ISO_317,Espagne,ESP,GMT+7,Asie,Espagnol,BRL
318,Region_318,ISO_318,??tats-Unis,USA,GMT+9,Europe,Anglais,BRL
319,Region_319,ISO_319,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
320,Region_320,ISO_320,France,FRA,GMT+10,Asie,Fran??ais,EUR
321,Region_321,ISO_321,Allemagne,DEU,GMT+7,Europe,Allemand,USD
322,Region_322,ISO_322,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
323,Region_323,ISO_323,??tats-Unis,USA,GMT+4,Asie,Anglais,BRL
324,Region_324,ISO_324,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
325,Region_325,ISO_325,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
326,Region_326,ISO_326,Allemagne,DEU,GMT+9,Asie,Allemand,USD
327,Region_327,ISO_327,Espagne,ESP,GMT+5,Europe,Espagnol,BRL
328,Region_328,ISO_328,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
329,Region_329,ISO_329,Br??sil,BRA,GMT+3,Asie,Portugais,BRL
330,Region_330,ISO_330,France,FRA,GMT+6,Europe,Fran??ais,EUR
331,Region_331,ISO_331,Allemagne,DEU,GMT+11,Am??riques,Allemand,USD
332,Region_332,ISO_332,Espagne,ESP,GMT+10,Asie,Espagnol,BRL
333,Region_333,ISO_333,??tats-Unis,USA,GMT+8,Europe,Anglais,BRL
334,Region_334,ISO_334,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
335,Region_335,ISO_335,France,FRA,GMT+6,Asie,Fran??ais,EUR
336,Region_336,ISO_336,Allemagne,DEU,GMT+10,Europe,Allemand,USD
337,Region_337,ISO_337,Espagne,ESP,GMT+11,Am??riques,Espagnol,BRL
338,Region_338,ISO_338,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
339,Region_339,ISO_339,Br??sil,BRA,GMT+10,Europe,Portugais,BRL
340,Region_340,ISO_340,France,FRA,GMT+10,Am??riques,Fran??ais,EUR
341,Region_341,ISO_341,Allemagne,DEU,GMT+11,Asie,Allemand,USD
342,Region_342,ISO_342,Espagne,ESP,GMT+11,Europe,Espagnol,BRL
343,Region_343,ISO_343,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
344,Region_344,ISO_344,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
345,Region_345,ISO_345,France,FRA,GMT+9,Europe,Fran??ais,EUR
346,Region_346,ISO_346,Allemagne,DEU,GMT+9,Am??riques,Allemand,USD
347,Region_347,ISO_347,Espagne,ESP,GMT+6,Asie,Espagnol,BRL
348,Region_348,ISO_348,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
349,Region_349,ISO_349,Br??sil,BRA,GMT+8,Am??riques,Portugais,BRL
350,Region_350,ISO_350,France,FRA,GMT+1,Asie,Fran??ais,EUR
351,Region_351,ISO_351,Allemagne,DEU,GMT+5,Europe,Allemand,USD
352,Region_352,ISO_352,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
353,Region_353,ISO_353,??tats-Unis,USA,GMT+8,Asie,Anglais,BRL
354,Region_354,ISO_354,Br??sil,BRA,GMT+3,Europe,Portugais,BRL
355,Region_355,ISO_355,France,FRA,GMT+8,Am??riques,Fran??ais,EUR
356,Region_356,ISO_356,Allemagne,DEU,GMT+9,Asie,Allemand,USD
357,Region_357,ISO_357,Espagne,ESP,GMT+11,Europe,Espagnol,BRL
358,Region_358,ISO_358,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
359,Region_359,ISO_359,Br??sil,BRA,GMT+8,Asie,Portugais,BRL
360,Region_360,ISO_360,France,FRA,GMT+7,Europe,Fran??ais,EUR
361,Region_361,ISO_361,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
362,Region_362,ISO_362,Espagne,ESP,GMT+3,Asie,Espagnol,BRL
363,Region_363,ISO_363,??tats-Unis,USA,GMT+4,Europe,Anglais,BRL
364,Region_364,ISO_364,Br??sil,BRA,GMT+5,Am??riques,Portugais,BRL
365,Region_365,ISO_365,France,FRA,GMT+11,Asie,Fran??ais,EUR
366,Region_366,ISO_366,Allemagne,DEU,GMT+2,Europe,Allemand,USD
367,Region_367,ISO_367,Espagne,ESP,GMT+6,Am??riques,Espagnol,BRL
368,Region_368,ISO_368,??tats-Unis,USA,GMT+4,Asie,Anglais,BRL
369,Region_369,ISO_369,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
370,Region_370,ISO_370,France,FRA,GMT+7,Am??riques,Fran??ais,EUR
371,Region_371,ISO_371,Allemagne,DEU,GMT+9,Asie,Allemand,USD
372,Region_372,ISO_372,Espagne,ESP,GMT+6,Europe,Espagnol,BRL
373,Region_373,ISO_373,??tats-Unis,USA,GMT+8,Am??riques,Anglais,BRL
374,Region_374,ISO_374,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
375,Region_375,ISO_375,France,FRA,GMT+7,Europe,Fran??ais,EUR
376,Region_376,ISO_376,Allemagne,DEU,GMT+4,Am??riques,Allemand,USD
377,Region_377,ISO_377,Espagne,ESP,GMT+10,Asie,Espagnol,BRL
378,Region_378,ISO_378,??tats-Unis,USA,GMT+10,Europe,Anglais,BRL
379,Region_379,ISO_379,Br??sil,BRA,GMT+10,Am??riques,Portugais,BRL
380,Region_380,ISO_380,France,FRA,GMT+9,Asie,Fran??ais,EUR
381,Region_381,ISO_381,Allemagne,DEU,GMT+10,Europe,Allemand,USD
382,Region_382,ISO_382,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
383,Region_383,ISO_383,??tats-Unis,USA,GMT+6,Asie,Anglais,BRL
384,Region_384,ISO_384,Br??sil,BRA,GMT+11,Europe,Portugais,BRL
385,Region_385,ISO_385,France,FRA,GMT+9,Am??riques,Fran??ais,EUR
386,Region_386,ISO_386,Allemagne,DEU,GMT+8,Asie,Allemand,USD
387,Region_387,ISO_387,Espagne,ESP,GMT+8,Europe,Espagnol,BRL
388,Region_388,ISO_388,??tats-Unis,USA,GMT+7,Am??riques,Anglais,BRL
389,Region_389,ISO_389,Br??sil,BRA,GMT+7,Asie,Portugais,BRL
390,Region_390,ISO_390,France,FRA,GMT+2,Europe,Fran??ais,EUR
391,Region_391,ISO_391,Allemagne,DEU,GMT+5,Am??riques,Allemand,USD
392,Region_392,ISO_392,Espagne,ESP,GMT+1,Asie,Espagnol,BRL
393,Region_393,ISO_393,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
394,Region_394,ISO_394,Br??sil,BRA,GMT+3,Am??riques,Portugais,BRL
395,Region_395,ISO_395,France,FRA,GMT+4,Asie,Fran??ais,EUR
396,Region_396,ISO_396,Allemagne,DEU,GMT+10,Europe,Allemand,USD
397,Region_397,ISO_397,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
398,Region_398,ISO_398,??tats-Unis,USA,GMT+3,Asie,Anglais,BRL
399,Region_399,ISO_399,Br??sil,BRA,GMT+1,Europe,Portugais,BRL
400,Region_400,ISO_400,France,FRA,GMT+3,Am??riques,Fran??ais,EUR
401,Region_401,ISO_401,Allemagne,DEU,GMT+4,Asie,Allemand,USD
402,Region_402,ISO_402,Espagne,ESP,GMT+4,Europe,Espagnol,BRL
403,Region_403,ISO_403,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
404,Region_404,ISO_404,Br??sil,BRA,GMT+5,Asie,Portugais,BRL
405,Region_405,ISO_405,France,FRA,GMT+5,Europe,Fran??ais,EUR
406,Region_406,ISO_406,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
407,Region_407,ISO_407,Espagne,ESP,GMT+9,Asie,Espagnol,BRL
408,Region_408,ISO_408,??tats-Unis,USA,GMT+6,Europe,Anglais,BRL
409,Region_409,ISO_409,Br??sil,BRA,GMT+2,Am??riques,Portugais,BRL
410,Region_410,ISO_410,France,FRA,GMT+7,Asie,Fran??ais,EUR
411,Region_411,ISO_411,Allemagne,DEU,GMT+7,Europe,Allemand,USD
412,Region_412,ISO_412,Espagne,ESP,GMT+9,Am??riques,Espagnol,BRL
413,Region_413,ISO_413,??tats-Unis,USA,GMT+10,Asie,Anglais,BRL
414,Region_414,ISO_414,Br??sil,BRA,GMT+2,Europe,Portugais,BRL
415,Region_415,ISO_415,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
416,Region_416,ISO_416,Allemagne,DEU,GMT+10,Asie,Allemand,USD
417,Region_417,ISO_417,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
418,Region_418,ISO_418,??tats-Unis,USA,GMT+1,Am??riques,Anglais,BRL
419,Region_419,ISO_419,Br??sil,BRA,GMT+1,Asie,Portugais,BRL
420,Region_420,ISO_420,France,FRA,GMT+7,Europe,Fran??ais,EUR
421,Region_421,ISO_421,Allemagne,DEU,GMT+3,Am??riques,Allemand,USD
422,Region_422,ISO_422,Espagne,ESP,GMT+11,Asie,Espagnol,BRL
423,Region_423,ISO_423,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
424,Region_424,ISO_424,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
425,Region_425,ISO_425,France,FRA,GMT+9,Asie,Fran??ais,EUR
426,Region_426,ISO_426,Allemagne,DEU,GMT+1,Europe,Allemand,USD
427,Region_427,ISO_427,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
428,Region_428,ISO_428,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
429,Region_429,ISO_429,Br??sil,BRA,GMT+7,Europe,Portugais,BRL
1167,Region_1167,ISO_1167,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
1168,Region_1168,ISO_1168,??tats-Unis,USA,GMT+10,Am??riques,Anglais,BRL
1169,Region_1169,ISO_1169,Br??sil,BRA,GMT+11,Asie,Portugais,BRL
1170,Region_1170,ISO_1170,France,FRA,GMT+9,Europe,Fran??ais,EUR
1171,Region_1171,ISO_1171,Allemagne,DEU,GMT+9,Am??riques,Allemand,USD
1172,Region_1172,ISO_1172,Espagne,ESP,GMT+9,Asie,Espagnol,BRL
1173,Region_1173,ISO_1173,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
1174,Region_1174,ISO_1174,Br??sil,BRA,GMT+9,Am??riques,Portugais,BRL
1175,Region_1175,ISO_1175,France,FRA,GMT+5,Asie,Fran??ais,EUR
1176,Region_1176,ISO_1176,Allemagne,DEU,GMT+3,Europe,Allemand,USD
1177,Region_1177,ISO_1177,Espagne,ESP,GMT+1,Am??riques,Espagnol,BRL
1178,Region_1178,ISO_1178,??tats-Unis,USA,GMT+8,Asie,Anglais,BRL
1179,Region_1179,ISO_1179,Br??sil,BRA,GMT+10,Europe,Portugais,BRL
1180,Region_1180,ISO_1180,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
1181,Region_1181,ISO_1181,Allemagne,DEU,GMT+10,Asie,Allemand,USD
1182,Region_1182,ISO_1182,Espagne,ESP,GMT+1,Europe,Espagnol,BRL
1183,Region_1183,ISO_1183,??tats-Unis,USA,GMT+6,Am??riques,Anglais,BRL
1184,Region_1184,ISO_1184,Br??sil,BRA,GMT+9,Asie,Portugais,BRL
1185,Region_1185,ISO_1185,France,FRA,GMT+6,Europe,Fran??ais,EUR
1186,Region_1186,ISO_1186,Allemagne,DEU,GMT+6,Am??riques,Allemand,USD
1187,Region_1187,ISO_1187,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
1188,Region_1188,ISO_1188,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
1189,Region_1189,ISO_1189,Br??sil,BRA,GMT+6,Am??riques,Portugais,BRL
1190,Region_1190,ISO_1190,France,FRA,GMT+9,Asie,Fran??ais,EUR
1191,Region_1191,ISO_1191,Allemagne,DEU,GMT+1,Europe,Allemand,USD
1192,Region_1192,ISO_1192,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
1193,Region_1193,ISO_1193,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
1194,Region_1194,ISO_1194,Br??sil,BRA,GMT+4,Europe,Portugais,BRL
1195,Region_1195,ISO_1195,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
1196,Region_1196,ISO_1196,Allemagne,DEU,GMT+9,Asie,Allemand,USD
1197,Region_1197,ISO_1197,Espagne,ESP,GMT+8,Europe,Espagnol,BRL
1198,Region_1198,ISO_1198,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
1199,Region_1199,ISO_1199,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
1200,Region_1200,ISO_1200,France,FRA,GMT+1,Europe,Fran??ais,EUR
1201,Region_1201,ISO_1201,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
1202,Region_1202,ISO_1202,Espagne,ESP,GMT+8,Asie,Espagnol,BRL
1203,Region_1203,ISO_1203,??tats-Unis,USA,GMT+2,Europe,Anglais,BRL
1204,Region_1204,ISO_1204,Br??sil,BRA,GMT+4,Am??riques,Portugais,BRL
1205,Region_1205,ISO_1205,France,FRA,GMT+11,Asie,Fran??ais,EUR
1206,Region_1206,ISO_1206,Allemagne,DEU,GMT+4,Europe,Allemand,USD
1207,Region_1207,ISO_1207,Espagne,ESP,GMT+10,Am??riques,Espagnol,BRL
1208,Region_1208,ISO_1208,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
1209,Region_1209,ISO_1209,Br??sil,BRA,GMT+5,Europe,Portugais,BRL
1210,Region_1210,ISO_1210,France,FRA,GMT+6,Am??riques,Fran??ais,EUR
1211,Region_1211,ISO_1211,Allemagne,DEU,GMT+4,Asie,Allemand,USD
1212,Region_1212,ISO_1212,Espagne,ESP,GMT+11,Europe,Espagnol,BRL
1213,Region_1213,ISO_1213,??tats-Unis,USA,GMT+11,Am??riques,Anglais,BRL
1214,Region_1214,ISO_1214,Br??sil,BRA,GMT+3,Asie,Portugais,BRL
1215,Region_1215,ISO_1215,France,FRA,GMT+5,Europe,Fran??ais,EUR
1216,Region_1216,ISO_1216,Allemagne,DEU,GMT+6,Am??riques,Allemand,USD
1217,Region_1217,ISO_1217,Espagne,ESP,GMT+10,Asie,Espagnol,BRL
1218,Region_1218,ISO_1218,??tats-Unis,USA,GMT+4,Europe,Anglais,BRL
1219,Region_1219,ISO_1219,Br??sil,BRA,GMT+9,Am??riques,Portugais,BRL
1220,Region_1220,ISO_1220,France,FRA,GMT+7,Asie,Fran??ais,EUR
1221,Region_1221,ISO_1221,Allemagne,DEU,GMT+8,Europe,Allemand,USD
1222,Region_1222,ISO_1222,Espagne,ESP,GMT+7,Am??riques,Espagnol,BRL
1223,Region_1223,ISO_1223,??tats-Unis,USA,GMT+9,Asie,Anglais,BRL
1224,Region_1224,ISO_1224,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
1225,Region_1225,ISO_1225,France,FRA,GMT+1,Am??riques,Fran??ais,EUR
1226,Region_1226,ISO_1226,Allemagne,DEU,GMT+9,Asie,Allemand,USD
1227,Region_1227,ISO_1227,Espagne,ESP,GMT+7,Europe,Espagnol,BRL
1228,Region_1228,ISO_1228,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
1229,Region_1229,ISO_1229,Br??sil,BRA,GMT+8,Asie,Portugais,BRL
1230,Region_1230,ISO_1230,France,FRA,GMT+9,Europe,Fran??ais,EUR
1231,Region_1231,ISO_1231,Allemagne,DEU,GMT+4,Am??riques,Allemand,USD
1232,Region_1232,ISO_1232,Espagne,ESP,GMT+9,Asie,Espagnol,BRL
1233,Region_1233,ISO_1233,??tats-Unis,USA,GMT+4,Europe,Anglais,BRL
1234,Region_1234,ISO_1234,Br??sil,BRA,GMT+1,Am??riques,Portugais,BRL
1235,Region_1235,ISO_1235,France,FRA,GMT+10,Asie,Fran??ais,EUR
1236,Region_1236,ISO_1236,Allemagne,DEU,GMT+10,Europe,Allemand,USD
1237,Region_1237,ISO_1237,Espagne,ESP,GMT+5,Am??riques,Espagnol,BRL
1238,Region_1238,ISO_1238,??tats-Unis,USA,GMT+4,Asie,Anglais,BRL
1239,Region_1239,ISO_1239,Br??sil,BRA,GMT+7,Europe,Portugais,BRL
1240,Region_1240,ISO_1240,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
1241,Region_1241,ISO_1241,Allemagne,DEU,GMT+11,Asie,Allemand,USD
1242,Region_1242,ISO_1242,Espagne,ESP,GMT+11,Europe,Espagnol,BRL
1243,Region_1243,ISO_1243,??tats-Unis,USA,GMT+7,Am??riques,Anglais,BRL
1244,Region_1244,ISO_1244,Br??sil,BRA,GMT+5,Asie,Portugais,BRL
1245,Region_1245,ISO_1245,France,FRA,GMT+1,Europe,Fran??ais,EUR
1246,Region_1246,ISO_1246,Allemagne,DEU,GMT+5,Am??riques,Allemand,USD
1247,Region_1247,ISO_1247,Espagne,ESP,GMT+5,Asie,Espagnol,BRL
1248,Region_1248,ISO_1248,??tats-Unis,USA,GMT+5,Europe,Anglais,BRL
1249,Region_1249,ISO_1249,Br??sil,BRA,GMT+7,Am??riques,Portugais,BRL
1250,Region_1250,ISO_1250,France,FRA,GMT+9,Asie,Fran??ais,EUR
1251,Region_1251,ISO_1251,Allemagne,DEU,GMT+5,Europe,Allemand,USD
1252,Region_1252,ISO_1252,Espagne,ESP,GMT+4,Am??riques,Espagnol,BRL
1253,Region_1253,ISO_1253,??tats-Unis,USA,GMT+7,Asie,Anglais,BRL
1254,Region_1254,ISO_1254,Br??sil,BRA,GMT+2,Europe,Portugais,BRL
1255,Region_1255,ISO_1255,France,FRA,GMT+7,Am??riques,Fran??ais,EUR
1256,Region_1256,ISO_1256,Allemagne,DEU,GMT+9,Asie,Allemand,USD
1257,Region_1257,ISO_1257,Espagne,ESP,GMT+5,Europe,Espagnol,BRL
1258,Region_1258,ISO_1258,??tats-Unis,USA,GMT+9,Am??riques,Anglais,BRL
1259,Region_1259,ISO_1259,Br??sil,BRA,GMT+2,Asie,Portugais,BRL
1260,Region_1260,ISO_1260,France,FRA,GMT+8,Europe,Fran??ais,EUR
1261,Region_1261,ISO_1261,Allemagne,DEU,GMT+1,Am??riques,Allemand,USD
1262,Region_1262,ISO_1262,Espagne,ESP,GMT+2,Asie,Espagnol,BRL
1263,Region_1263,ISO_1263,??tats-Unis,USA,GMT+7,Europe,Anglais,BRL
1264,Region_1264,ISO_1264,Br??sil,BRA,GMT+9,Am??riques,Portugais,BRL
1265,Region_1265,ISO_1265,France,FRA,GMT+6,Asie,Fran??ais,EUR
1266,Region_1266,ISO_1266,Allemagne,DEU,GMT+3,Europe,Allemand,USD
1267,Region_1267,ISO_1267,Espagne,ESP,GMT+9,Am??riques,Espagnol,BRL
1268,Region_1268,ISO_1268,??tats-Unis,USA,GMT+4,Asie,Anglais,BRL
1269,Region_1269,ISO_1269,Br??sil,BRA,GMT+6,Europe,Portugais,BRL
1270,Region_1270,ISO_1270,France,FRA,GMT+11,Am??riques,Fran??ais,EUR
1271,Region_1271,ISO_1271,Allemagne,DEU,GMT+5,Asie,Allemand,USD
1272,Region_1272,ISO_1272,Espagne,ESP,GMT+10,Europe,Espagnol,BRL
1273,Region_1273,ISO_1273,??tats-Unis,USA,GMT+4,Am??riques,Anglais,BRL
1274,Region_1274,ISO_1274,Br??sil,BRA,GMT+4,Asie,Portugais,BRL
1275,Region_1275,ISO_1275,France,FRA,GMT+11,Europe,Fran??ais,EUR
1276,Region_1276,ISO_1276,Allemagne,DEU,GMT+8,Am??riques,Allemand,USD
