,,,,,,,,,,
,,,,,,,,,,
ID_SEGMENT,NOM_TRANCHE_D_AGE,AGE_MINIMUM,AGE_MAXIMUM,POURCENTAGE_POPULATION,REVENU_MOYEN,GENRE_MUSICAL_FAVORI,APPAREIL_PREFERE,FLAG_UTILISATEURS_MINEURS,,
244,18-25 Ans,18,25,13,91,34581,66,Rock,Ordinateur,N
245,26-40 Ans,26,40,14,8,59499,61,Rap,Smart TV,N
246,41-60 Ans,41,60,23,76,73079,57,Pop,Smartphone,N
247,Moins de 18 Ans,1,17,27,37,95852,6,Rock,Ordinateur,O
248,18-25 Ans,18,25,17,8,78802,6,Rap,Smart TV,N
249,26-40 Ans,26,40,19,83,45309,67,Pop,Smartphone,N
250,41-60 Ans,41,60,14,5,34736,5,Rock,Ordinateur,N
251,Moins de 18 Ans,1,17,21,11,32893,99,Rap,Smart TV,O
252,18-25 Ans,18,25,24,16,29347,42,Pop,Smartphone,N
253,26-40 Ans,26,40,15,54,78919,7,Rock,Ordinateur,N
254,41-60 Ans,41,60,21,73,93747,16,Rap,Smart TV,N
255,Moins de 18 Ans,1,17,17,77,46690,45,Pop,Smartphone,O
256,18-25 Ans,18,25,26,32,71588,91,Rock,Ordinateur,N
257,26-40 Ans,26,40,28,21,67484,24,Rap,Smart TV,N
258,41-60 Ans,41,60,20,9,89721,78,Pop,Smartphone,N
259,Moins de 18 Ans,1,17,27,62,36117,37,Rock,Ordinateur,O
260,18-25 Ans,18,25,19,4,96605,86,Rap,Smart TV,N
261,26-40 Ans,26,40,23,8,22712,68,Pop,Smartphone,N
262,41-60 Ans,41,60,12,4,75983,39,Rock,Ordinateur,N
263,Moins de 18 Ans,1,17,23,51,68980,97,Rap,Smart TV,O
264,18-25 Ans,18,25,22,54,48339,86,Pop,Smartphone,N
265,26-40 Ans,26,40,27,81,60687,49,Rock,Ordinateur,N
266,41-60 Ans,41,60,28,7,98665,45,Rap,Smart TV,N
267,Moins de 18 Ans,1,17,17,6,89770,98,Pop,Smartphone,O
268,18-25 Ans,18,25,21,39,87339,6,Rock,Ordinateur,N
269,26-40 Ans,26,40,29,5,40180,9,Rap,Smart TV,N
270,41-60 Ans,41,60,15,97,33077,67,Pop,Smartphone,N
271,Moins de 18 Ans,1,17,13,6,20907,16,Rock,Ordinateur,O
272,18-25 Ans,18,25,26,54,32070,71,Rap,Smart TV,N
273,26-40 Ans,26,40,11,75,35416,83,Pop,Smartphone,N
274,41-60 Ans,41,60,20,7,79952,Rock,Ordinateur,N,
275,Moins de 18 Ans,1,17,12,99,87351,83,Rap,Smart TV,O
276,18-25 Ans,18,25,23,85,31640,15,Pop,Smartphone,N
277,26-40 Ans,26,40,17,1,45818,15,Rock,Ordinateur,N
278,41-60 Ans,41,60,27,68,38503,67,Rap,Smart TV,N
279,Moins de 18 Ans,1,17,25,47,46775,16,Pop,Smartphone,O
280,18-25 Ans,18,25,19,42,33401,34,Rock,Ordinateur,N
281,26-40 Ans,26,40,14,9,61691,26,Rap,Smart TV,N
282,41-60 Ans,41,60,28,1,79299,9,Pop,Smartphone,N
283,Moins de 18 Ans,1,17,14,12,50851,32,Rock,Ordinateur,O
284,18-25 Ans,18,25,19,73,90861,37,Rap,Smart TV,N
285,26-40 Ans,26,40,26,92,84237,16,Pop,Smartphone,N
286,41-60 Ans,41,60,10,7,22716,86,Rock,Ordinateur,N
287,Moins de 18 Ans,1,17,14,26,42331,42,Rap,Smart TV,O
288,18-25 Ans,18,25,12,17,79322,1,Pop,Smartphone,N
289,26-40 Ans,26,40,14,53,72418,5,Rock,Ordinateur,N
290,41-60 Ans,41,60,18,98,86014,3,Rap,Smart TV,N
291,Moins de 18 Ans,1,17,19,8,45548,35,Pop,Smartphone,O
292,18-25 Ans,18,25,20,39245,41,Rock,Ordinateur,N,
293,26-40 Ans,26,40,26,63,85500,13,Rap,Smart TV,N
294,41-60 Ans,41,60,14,29,30111,4,Pop,Smartphone,N
295,Moins de 18 Ans,1,17,14,14,23251,92,Rock,Ordinateur,O
296,18-25 Ans,18,25,10,19,37608,87,Rap,Smart TV,N
297,26-40 Ans,26,40,25,47,36273,62,Pop,Smartphone,N
298,41-60 Ans,41,60,28,9,48714,11,Rock,Ordinateur,N
299,Moins de 18 Ans,1,17,17,94,45099,1,Rap,Smart TV,O
300,18-25 Ans,18,25,10,73,94648,2,Pop,Smartphone,N
301,26-40 Ans,26,40,29,91,65600,81,Rock,Ordinateur,N
302,41-60 Ans,41,60,25,67,48993,97,Rap,Smart TV,N
303,Moins de 18 Ans,1,17,12,42,84084,51,Pop,Smartphone,O
304,18-25 Ans,18,25,27,74,66151,87,Rock,Ordinateur,N
305,26-40 Ans,26,40,29,56,46655,29,Rap,Smart TV,N
306,41-60 Ans,41,60,11,13,38207,78,Pop,Smartphone,N
307,Moins de 18 Ans,1,17,23,8,97667,3,Rock,Ordinateur,O
308,18-25 Ans,18,25,18,16,26112,21,Rap,Smart TV,N
309,26-40 Ans,26,40,16,8,29581,76,Pop,Smartphone,N
310,41-60 Ans,41,60,27,35,53007,59,Rock,Ordinateur,N
311,Moins de 18 Ans,1,17,18,53,59669,48,Rap,Smart TV,O
312,18-25 Ans,18,25,12,12,69535,7,Pop,Smartphone,N
313,26-40 Ans,26,40,10,13,95177,4,Rock,Ordinateur,N
314,41-60 Ans,41,60,17,86,68783,2,Rap,Smart TV,N
315,Moins de 18 Ans,1,17,21,86,31608,67,Pop,Smartphone,O
316,18-25 Ans,18,25,23,49,37783,51,Rock,Ordinateur,N
317,26-40 Ans,26,40,14,5,38604,26,Rap,Smart TV,N
318,41-60 Ans,41,60,13,75,66016,7,Pop,Smartphone,N
319,Moins de 18 Ans,1,17,12,41,50942,19,Rock,Ordinateur,O
320,18-25 Ans,18,25,26,35,84742,3,Rap,Smart TV,N
321,26-40 Ans,26,40,13,4,41686,84,Pop,Smartphone,N
322,41-60 Ans,41,60,17,8,88869,67,Rock,Ordinateur,N
323,Moins de 18 Ans,1,17,10,23,53387,71,Rap,Smart TV,O
324,18-25 Ans,18,25,15,93,29062,76,Pop,Smartphone,N
325,26-40 Ans,26,40,16,46,81788,89,Rock,Ordinateur,N
326,41-60 Ans,41,60,25,43,85861,73,Rap,Smart TV,N
327,Moins de 18 Ans,1,17,26,19,31402,34,Pop,Smartphone,O
328,18-25 Ans,18,25,21,5,20164,78,Rock,Ordinateur,N
329,26-40 Ans,26,40,20,19,34099,84,Rap,Smart TV,N
330,41-60 Ans,41,60,29,44,77113,79,Pop,Smartphone,N
331,Moins de 18 Ans,1,17,28,92,64932,39,Rock,Ordinateur,O
332,18-25 Ans,18,25,25,98,36255,97,Rap,Smart TV,N
333,26-40 Ans,26,40,21,31,39525,71,Pop,Smartphone,N
334,41-60 Ans,41,60,26,6,81956,38,Rock,Ordinateur,N
335,Moins de 18 Ans,1,17,17,15,38044,4,Rap,Smart TV,O
336,18-25 Ans,18,25,27,71,59346,82,Pop,Smartphone,N
337,26-40 Ans,26,40,17,82,37730,49,Rock,Ordinateur,N
338,41-60 Ans,41,60,15,47,55022,48,Rap,Smart TV,N
339,Moins de 18 Ans,1,17,28,26,52191,34,Pop,Smartphone,O
340,18-25 Ans,18,25,24,65,46366,17,Rock,Ordinateur,N
341,26-40 Ans,26,40,24,24,33152,68,Rap,Smart TV,N
342,41-60 Ans,41,60,18,66,52199,12,Pop,Smartphone,N
343,Moins de 18 Ans,1,17,15,75,38154,12,Rock,Ordinateur,O
344,18-25 Ans,18,25,14,49,78797,17,Rap,Smart TV,N
345,26-40 Ans,26,40,18,18,32785,Pop,Smartphone,N,
346,41-60 Ans,41,60,15,78,25326,5,Rock,Ordinateur,N
347,Moins de 18 Ans,1,17,28,97,69332,67,Rap,Smart TV,O
348,18-25 Ans,18,25,10,25,77414,98,Pop,Smartphone,N
349,26-40 Ans,26,40,20,3,32543,4,Rock,Ordinateur,N
350,41-60 Ans,41,60,22,71,49528,73,Rap,Smart TV,N
351,Moins de 18 Ans,1,17,22,86,34575,61,Pop,Smartphone,O
352,18-25 Ans,18,25,22,1,77123,99,Rock,Ordinateur,N
353,26-40 Ans,26,40,29,88,23598,96,Rap,Smart TV,N
354,41-60 Ans,41,60,15,22,77825,79,Pop,Smartphone,N
355,Moins de 18 Ans,1,17,20,9,42782,38,Rock,Ordinateur,O
356,18-25 Ans,18,25,16,63,37743,79,Rap,Smart TV,N
357,26-40 Ans,26,40,16,81,52421,76,Pop,Smartphone,N
358,41-60 Ans,41,60,12,33,38704,19,Rock,Ordinateur,N
359,Moins de 18 Ans,1,17,25,77,21883,68,Rap,Smart TV,O
360,18-25 Ans,18,25,28,76,97963,67,Pop,Smartphone,N
361,26-40 Ans,26,40,18,8,27353,72,Rock,Ordinateur,N
362,41-60 Ans,41,60,26,82,44484,8,Rap,Smart TV,N
363,Moins de 18 Ans,1,17,26,84,91852,8,Pop,Smartphone,O
364,18-25 Ans,18,25,14,19,92481,16,Rock,Ordinateur,N
365,26-40 Ans,26,40,17,57,92703,32,Rap,Smart TV,N
366,41-60 Ans,41,60,26,14,64488,96,Pop,Smartphone,N
367,Moins de 18 Ans,1,17,21,69,47008,6,Rock,Ordinateur,O
368,18-25 Ans,18,25,10,87,76485,32,Rap,Smart TV,N
369,26-40 Ans,26,40,14,19,75528,98,Pop,Smartphone,N
370,41-60 Ans,41,60,12,51,86604,69,Rock,Ordinateur,N
371,Moins de 18 Ans,1,17,20,23,64479,25,Rap,Smart TV,O
372,18-25 Ans,18,25,29,14,79956,64,Pop,Smartphone,N
373,26-40 Ans,26,40,21,3,52442,78,Rock,Ordinateur,N
374,41-60 Ans,41,60,16,1,78961,9,Rap,Smart TV,N
375,Moins de 18 Ans,1,17,22,8,96051,42,Pop,Smartphone,O
376,18-25 Ans,18,25,23,84,93523,27,Rock,Ordinateur,N
377,26-40 Ans,26,40,14,97,58108,5,Rap,Smart TV,N
378,41-60 Ans,41,60,23,5,58808,48,Pop,Smartphone,N
379,Moins de 18 Ans,1,17,11,61,85171,39,Rock,Ordinateur,O
380,18-25 Ans,18,25,22,4,49792,92,Rap,Smart TV,N
381,26-40 Ans,26,40,29,8,25435,43,Pop,Smartphone,N
382,41-60 Ans,41,60,15,58,30360,65,Rock,Ordinateur,N
383,Moins de 18 Ans,1,17,22,45,50021,11,Rap,Smart TV,O
384,18-25 Ans,18,25,28,56,64004,18,Pop,Smartphone,N
385,26-40 Ans,26,40,11,99,39337,83,Rock,Ordinateur,N
386,41-60 Ans,41,60,11,33,44023,2,Rap,Smart TV,N
387,Moins de 18 Ans,1,17,21,59,91594,11,Pop,Smartphone,O
388,18-25 Ans,18,25,24,48,97517,47,Rock,Ordinateur,N
389,26-40 Ans,26,40,19,95,31312,69,Rap,Smart TV,N
390,41-60 Ans,41,60,10,86,58593,7,Pop,Smartphone,N
391,Moins de 18 Ans,1,17,26,98,92140,47,Rock,Ordinateur,O
392,18-25 Ans,18,25,26,5,70170,3,Rap,Smart TV,N
393,26-40 Ans,26,40,17,7,58564,2,Pop,Smartphone,N
394,41-60 Ans,41,60,10,82,73195,39,Rock,Ordinateur,N
395,Moins de 18 Ans,1,17,13,4,73095,32,Rap,Smart TV,O
396,18-25 Ans,18,25,11,57,33053,93,Pop,Smartphone,N
397,26-40 Ans,26,40,25,24,52339,66,Rock,Ordinateur,N
398,41-60 Ans,41,60,29,24,30726,94,Rap,Smart TV,N
399,Moins de 18 Ans,1,17,28,63,90770,8,Pop,Smartphone,O
400,18-25 Ans,18,25,15,99,73157,51,Rock,Ordinateur,N
401,26-40 Ans,26,40,22,95,49339,14,Rap,Smart TV,N
402,41-60 Ans,41,60,10,75,37579,29,Pop,Smartphone,N
403,Moins de 18 Ans,1,17,26,91,53298,98,Rock,Ordinateur,O
404,18-25 Ans,18,25,27,76,79693,27,Rap,Smart TV,N
405,26-40 Ans,26,40,22,36,77457,99,Pop,Smartphone,N
406,41-60 Ans,41,60,29,35,94332,65,Rock,Ordinateur,N
407,Moins de 18 Ans,1,17,24,33,55609,59,Rap,Smart TV,O
408,18-25 Ans,18,25,29,99,47114,1,Pop,Smartphone,N
409,26-40 Ans,26,40,21,45612,19,Rock,Ordinateur,N,
410,41-60 Ans,41,60,25,89,81969,9,Rap,Smart TV,N
411,Moins de 18 Ans,1,17,10,78,20507,37,Pop,Smartphone,O
412,18-25 Ans,18,25,24,26,88915,17,Rock,Ordinateur,N
413,26-40 Ans,26,40,22,92,22274,24,Rap,Smart TV,N
414,41-60 Ans,41,60,18,69,60863,3,Pop,Smartphone,N
415,Moins de 18 Ans,1,17,25,59,21881,15,Rock,Ordinateur,O
416,18-25 Ans,18,25,22,67,31577,13,Rap,Smart TV,N
417,26-40 Ans,26,40,20,16,26429,29,Pop,Smartphone,N
418,41-60 Ans,41,60,24,4,75549,76,Rock,Ordinateur,N
419,Moins de 18 Ans,1,17,16,36,77045,18,Rap,Smart TV,O
420,18-25 Ans,18,25,17,47,20233,1,Pop,Smartphone,N
421,26-40 Ans,26,40,14,1,20699,Rock,Ordinateur,N,
422,41-60 Ans,41,60,21,88,89491,33,Rap,Smart TV,N
423,Moins de 18 Ans,1,17,12,18,26241,48,Pop,Smartphone,O
424,18-25 Ans,18,25,20,4,44963,89,Rock,Ordinateur,N
425,26-40 Ans,26,40,24,49,80521,39,Rap,Smart TV,N
426,41-60 Ans,41,60,28,17,97616,81,Pop,Smartphone,N
427,Moins de 18 Ans,1,17,27,82,21018,95,Rock,Ordinateur,O
428,18-25 Ans,18,25,20,52,43458,12,Rap,Smart TV,N
429,26-40 Ans,26,40,17,9,57734,9,Pop,Smartphone,N
430,41-60 Ans,41,60,24,61,70009,73,Rock,Ordinateur,N
431,Moins de 18 Ans,1,17,18,8,61715,73,Rap,Smart TV,O
432,18-25 Ans,18,25,27,82,30073,3,Pop,Smartphone,N
433,26-40 Ans,26,40,25,97,73573,93,Rock,Ordinateur,N
434,41-60 Ans,41,60,22,47,22751,33,Rap,Smart TV,N
435,Moins de 18 Ans,1,17,13,16,49826,81,Pop,Smartphone,O
436,18-25 Ans,18,25,16,84,80021,48,Rock,Ordinateur,N
437,26-40 Ans,26,40,16,58,51084,8,Rap,Smart TV,N
438,41-60 Ans,41,60,22,87,31821,36,Pop,Smartphone,N
439,Moins de 18 Ans,1,17,11,69,37226,16,Rock,Ordinateur,O
440,18-25 Ans,18,25,13,47,49629,35,Rap,Smart TV,N
441,26-40 Ans,26,40,25,7,47446,82,Pop,Smartphone,N
442,41-60 Ans,41,60,19,62,73641,65,Rock,Ordinateur,N
443,Moins de 18 Ans,1,17,10,73,32747,67,Rap,Smart TV,O
444,18-25 Ans,18,25,18,76,92265,23,Pop,Smartphone,N
445,26-40 Ans,26,40,21,4,54614,97,Rock,Ordinateur,N
446,41-60 Ans,41,60,16,39,80619,6,Rap,Smart TV,N
447,Moins de 18 Ans,1,17,14,69,41133,99,Pop,Smartphone,O
448,18-25 Ans,18,25,12,58,99909,31,Rock,Ordinateur,N
449,26-40 Ans,26,40,23,57,37410,46,Rap,Smart TV,N
450,41-60 Ans,41,60,28,6,41359,7,Pop,Smartphone,N
451,Moins de 18 Ans,1,17,19,2,87515,17,Rock,Ordinateur,O
452,18-25 Ans,18,25,11,25,24263,4,Rap,Smart TV,N
453,26-40 Ans,26,40,12,9,64158,8,Pop,Smartphone,N
454,41-60 Ans,41,60,12,36,98026,32,Rock,Ordinateur,N
455,Moins de 18 Ans,1,17,14,56,75951,75,Rap,Smart TV,O
456,18-25 Ans,18,25,23,27,34409,3,Pop,Smartphone,N
457,26-40 Ans,26,40,26,3,36922,71,Rock,Ordinateur,N
458,41-60 Ans,41,60,15,91,58080,25,Rap,Smart TV,N
459,Moins de 18 Ans,1,17,23,62,46305,66,Pop,Smartphone,O
460,18-25 Ans,18,25,10,58,48050,68,Rock,Ordinateur,N
461,26-40 Ans,26,40,12,5,95441,92,Rap,Smart TV,N
462,41-60 Ans,41,60,25,84,51415,7,Pop,Smartphone,N
463,Moins de 18 Ans,1,17,22,74,57653,18,Rock,Ordinateur,O
464,18-25 Ans,18,25,24,98,20584,12,Rap,Smart TV,N
465,26-40 Ans,26,40,22,12,63703,9,Pop,Smartphone,N
466,41-60 Ans,41,60,18,3,62817,17,Rock,Ordinateur,N
467,Moins de 18 Ans,1,17,11,19,38864,45,Rap,Smart TV,O
468,18-25 Ans,18,25,18,47,94401,12,Pop,Smartphone,N
469,26-40 Ans,26,40,27,9,67918,28,Rock,Ordinateur,N
470,41-60 Ans,41,60,22,92,41145,22,Rap,Smart TV,N
471,Moins de 18 Ans,1,17,27,17,28122,73,Pop,Smartphone,O
472,18-25 Ans,18,25,11,67,49344,31,Rock,Ordinateur,N
473,26-40 Ans,26,40,22,88,69210,87,Rap,Smart TV,N
474,41-60 Ans,41,60,14,67,93224,33,Pop,Smartphone,N
475,Moins de 18 Ans,1,17,21,86,32644,32,Rock,Ordinateur,O
476,18-25 Ans,18,25,16,99,82461,83,Rap,Smart TV,N
477,26-40 Ans,26,40,13,21,75613,6,Pop,Smartphone,N
478,41-60 Ans,41,60,23,19,27029,12,Rock,Ordinateur,N
479,Moins de 18 Ans,1,17,16,29,84916,18,Rap,Smart TV,O
480,18-25 Ans,18,25,11,21,80100,4,Pop,Smartphone,N
481,26-40 Ans,26,40,11,97,62619,24,Rock,Ordinateur,N
482,41-60 Ans,41,60,20,21,42986,44,Rap,Smart TV,N
483,Moins de 18 Ans,1,17,28,7,26979,88,Pop,Smartphone,O
484,18-25 Ans,18,25,12,2,76785,83,Rock,Ordinateur,N
485,26-40 Ans,26,40,26,21,95319,35,Rap,Smart TV,N
486,41-60 Ans,41,60,24,81,63162,85,Pop,Smartphone,N
487,Moins de 18 Ans,1,17,18,61,29012,54,Rock,Ordinateur,O
488,18-25 Ans,18,25,24,35,79726,58,Rap,Smart TV,N
489,26-40 Ans,26,40,21,16,22070,8,Pop,Smartphone,N
490,41-60 Ans,41,60,16,16,38400,48,Rock,Ordinateur,N
491,Moins de 18 Ans,1,17,22,57,27890,79,Rap,Smart TV,O
492,18-25 Ans,18,25,25,76,81346,94,Pop,Smartphone,N
493,26-40 Ans,26,40,14,83,25956,48,Rock,Ordinateur,N
494,41-60 Ans,41,60,22,46,49909,68,Rap,Smart TV,N
495,Moins de 18 Ans,1,17,10,95,58739,57,Pop,Smartphone,O
496,18-25 Ans,18,25,23,63,99466,9,Rock,Ordinateur,N
497,26-40 Ans,26,40,12,63,32511,46,Rap,Smart TV,N
498,41-60 Ans,41,60,21,3,83515,64,Pop,Smartphone,N
499,Moins de 18 Ans,1,17,13,78,35484,43,Rock,Ordinateur,O
500,18-25 Ans,18,25,11,53,56378,68,Rap,Smart TV,N
501,26-40 Ans,26,40,21,13,97925,34,Pop,Smartphone,N
502,41-60 Ans,41,60,19,1,21868,7,Rock,Ordinateur,N
503,Moins de 18 Ans,1,17,15,41,25354,98,Rap,Smart TV,O
504,18-25 Ans,18,25,20,55,77505,18,Pop,Smartphone,N
505,26-40 Ans,26,40,24,42,97415,45,Rock,Ordinateur,N
506,41-60 Ans,41,60,16,36,95465,85,Rap,Smart TV,N
507,Moins de 18 Ans,1,17,28,2,87893,13,Pop,Smartphone,O
508,18-25 Ans,18,25,20,36,47179,49,Rock,Ordinateur,N
509,26-40 Ans,26,40,22,14,30689,79,Rap,Smart TV,N
510,41-60 Ans,41,60,23,22,98596,84,Pop,Smartphone,N
511,Moins de 18 Ans,1,17,21,43,83311,34,Rock,Ordinateur,O
512,18-25 Ans,18,25,24,6,95378,53,Rap,Smart TV,N
513,26-40 Ans,26,40,11,96,43357,14,Pop,Smartphone,N
514,41-60 Ans,41,60,16,67,69531,2,Rock,Ordinateur,N
515,Moins de 18 Ans,1,17,16,12,83525,13,Rap,Smart TV,O
516,18-25 Ans,18,25,14,3,29183,3,Pop,Smartphone,N
517,26-40 Ans,26,40,30,81027,23,Rock,Ordinateur,N,
518,41-60 Ans,41,60,15,7,91954,37,Rap,Smart TV,N
519,Moins de 18 Ans,1,17,13,31,45234,38,Pop,Smartphone,O
520,18-25 Ans,18,25,19,71,97001,91,Rock,Ordinateur,N
521,26-40 Ans,26,40,10,84,95275,91,Rap,Smart TV,N
522,41-60 Ans,41,60,16,34,96587,6,Pop,Smartphone,N
523,Moins de 18 Ans,1,17,16,66,35948,16,Rock,Ordinateur,O
524,18-25 Ans,18,25,16,66,79113,26,Rap,Smart TV,N
525,26-40 Ans,26,40,15,8,37027,79,Pop,Smartphone,N
526,41-60 Ans,41,60,25,53,80822,8,Rock,Ordinateur,N
527,Moins de 18 Ans,1,17,29,7,82382,87,Rap,Smart TV,O
528,18-25 Ans,18,25,17,94,72361,4,Pop,Smartphone,N
529,26-40 Ans,26,40,15,32,83065,69,Rock,Ordinateur,N
530,41-60 Ans,41,60,22,85,66153,85,Rap,Smart TV,N
531,Moins de 18 Ans,1,17,27,22,78293,69,Pop,Smartphone,O
532,18-25 Ans,18,25,26,67,77680,55,Rock,Ordinateur,N
533,26-40 Ans,26,40,24,61,65698,16,Rap,Smart TV,N
534,41-60 Ans,41,60,26,86,26052,75,Pop,Smartphone,N
535,Moins de 18 Ans,1,17,13,28,20299,12,Rock,Ordinateur,O
536,18-25 Ans,18,25,16,5,71947,66,Rap,Smart TV,N
537,26-40 Ans,26,40,11,49,98271,67,Pop,Smartphone,N
538,41-60 Ans,41,60,28,8,92352,18,Rock,Ordinateur,N
539,Moins de 18 Ans,1,17,29,81,22899,12,Rap,Smart TV,O
540,18-25 Ans,18,25,23,62,51032,7,Pop,Smartphone,N
541,26-40 Ans,26,40,20,1,28790,99,Rock,Ordinateur,N
542,41-60 Ans,41,60,17,59,43292,76,Rap,Smart TV,N
543,Moins de 18 Ans,1,17,21,48,67862,48,Pop,Smartphone,O
544,18-25 Ans,18,25,25,39,41278,63,Rock,Ordinateur,N
545,26-40 Ans,26,40,21,2,91667,64,Rap,Smart TV,N
546,41-60 Ans,41,60,19,53,22125,9,Pop,Smartphone,N
1499,Moins de 18 Ans,1,17,17,9,79571,97,Rap,Smart TV,O
1500,18-25 Ans,18,25,29,15,24546,55,Pop,Smartphone,N
1501,26-40 Ans,26,40,29,83,65112,18,Rock,Ordinateur,N
1502,41-60 Ans,41,60,12,23,54111,79,Rap,Smart TV,N
1503,Moins de 18 Ans,1,17,22,33,43008,7,Pop,Smartphone,O
1504,18-25 Ans,18,25,24,47,22124,19,Rock,Ordinateur,N
1505,26-40 Ans,26,40,17,51,61536,38,Rap,Smart TV,N
1506,41-60 Ans,41,60,24,81,49479,38,Pop,Smartphone,N
1507,Moins de 18 Ans,1,17,14,76,76880,45,Rock,Ordinateur,O
1508,18-25 Ans,18,25,24,78,78829,21,Rap,Smart TV,N
1509,26-40 Ans,26,40,13,17,24466,46,Pop,Smartphone,N
1510,41-60 Ans,41,60,13,6,24775,Rock,Ordinateur,N,
1511,Moins de 18 Ans,1,17,11,84,35097,56,Rap,Smart TV,O
1512,18-25 Ans,18,25,29,37,85726,87,Pop,Smartphone,N
1513,26-40 Ans,26,40,21,92,41549,9,Rock,Ordinateur,N
1514,41-60 Ans,41,60,21,28,50923,9,Rap,Smart TV,N
1515,Moins de 18 Ans,1,17,28,5,27540,1,Pop,Smartphone,O
1516,18-25 Ans,18,25,14,87,70050,17,Rock,Ordinateur,N
1517,26-40 Ans,26,40,13,93,67287,99,Rap,Smart TV,N
1518,41-60 Ans,41,60,21,83,20904,99,Pop,Smartphone,N
1519,Moins de 18 Ans,1,17,22,92,69139,91,Rock,Ordinateur,O
1520,18-25 Ans,18,25,20,51,87228,92,Rap,Smart TV,N
1521,26-40 Ans,26,40,25,3,46075,32,Pop,Smartphone,N
1522,41-60 Ans,41,60,11,25,55877,89,Rock,Ordinateur,N
1523,Moins de 18 Ans,1,17,28,46,77685,72,Rap,Smart TV,O
1524,18-25 Ans,18,25,19,57,95911,58,Pop,Smartphone,N
1525,26-40 Ans,26,40,17,24,39043,29,Rock,Ordinateur,N
1526,41-60 Ans,41,60,22,96,55693,2,Rap,Smart TV,N
1527,Moins de 18 Ans,1,17,28,67,94079,66,Pop,Smartphone,O
1528,18-25 Ans,18,25,27,57,67007,67,Rock,Ordinateur,N
1529,26-40 Ans,26,40,26,67,74042,49,Rap,Smart TV,N
1530,41-60 Ans,41,60,26,26,63338,73,Pop,Smartphone,N
1531,Moins de 18 Ans,1,17,17,64,97362,9,Rock,Ordinateur,O
1532,18-25 Ans,18,25,23,4,65763,75,Rap,Smart TV,N
1533,26-40 Ans,26,40,12,21,46548,16,Pop,Smartphone,N
1534,41-60 Ans,41,60,17,6,90698,1,Rock,Ordinateur,N
1535,Moins de 18 Ans,1,17,16,51,41173,33,Rap,Smart TV,O
1536,18-25 Ans,18,25,21,51,92828,62,Pop,Smartphone,N
1537,26-40 Ans,26,40,17,64,37254,99,Rock,Ordinateur,N
1538,41-60 Ans,41,60,20,16,21169,64,Rap,Smart TV,N
1539,Moins de 18 Ans,1,17,28,2,55788,86,Pop,Smartphone,O
1540,18-25 Ans,18,25,25,41,96669,71,Rock,Ordinateur,N
1541,26-40 Ans,26,40,20,15,36968,24,Rap,Smart TV,N
1542,41-60 Ans,41,60,26,65,88674,9,Pop,Smartphone,N
1543,Moins de 18 Ans,1,17,10,4,29750,72,Rock,Ordinateur,O
1544,18-25 Ans,18,25,14,26,22378,96,Rap,Smart TV,N
1545,26-40 Ans,26,40,15,33,52346,49,Pop,Smartphone,N
1546,41-60 Ans,41,60,21,6,22226,5,Rock,Ordinateur,N
1547,Moins de 18 Ans,1,17,21,63,34209,26,Rap,Smart TV,O
1548,18-25 Ans,18,25,18,25,88961,64,Pop,Smartphone,N
1549,26-40 Ans,26,40,23,16,55390,91,Rock,Ordinateur,N
1550,41-60 Ans,41,60,16,64,39843,45,Rap,Smart TV,N
1551,Moins de 18 Ans,1,17,29,71,24355,24,Pop,Smartphone,O
1552,18-25 Ans,18,25,27,19,79515,53,Rock,Ordinateur,N
1553,26-40 Ans,26,40,19,7,32505,Rap,Smart TV,N,
1554,41-60 Ans,41,60,19,22,87452,83,Pop,Smartphone,N
1555,Moins de 18 Ans,1,17,17,47,71911,89,Rock,Ordinateur,O
1556,18-25 Ans,18,25,20,92,47253,67,Rap,Smart TV,N
1557,26-40 Ans,26,40,27,75,71651,18,Pop,Smartphone,N
1558,41-60 Ans,41,60,18,52167,77,Rock,Ordinateur,N,
1559,Moins de 18 Ans,1,17,11,78,89232,23,Rap,Smart TV,O
1560,18-25 Ans,18,25,22,4,50154,85,Pop,Smartphone,N
1561,26-40 Ans,26,40,24,72,94628,12,Rock,Ordinateur,N
1562,41-60 Ans,41,60,28,23,92523,17,Rap,Smart TV,N
1563,Moins de 18 Ans,1,17,18,85,99050,81,Pop,Smartphone,O
1564,18-25 Ans,18,25,25,45,23165,27,Rock,Ordinateur,N
1565,26-40 Ans,26,40,23,16,87228,89,Rap,Smart TV,N
1566,41-60 Ans,41,60,15,25,91642,35,Pop,Smartphone,N
1567,Moins de 18 Ans,1,17,20,4,70378,66,Rock,Ordinateur,O
1568,18-25 Ans,18,25,24,5,96890,68,Rap,Smart TV,N
1569,26-40 Ans,26,40,17,37,43479,14,Pop,Smartphone,N
1570,41-60 Ans,41,60,24,3,51488,2,Rock,Ordinateur,N
1571,Moins de 18 Ans,1,17,25,42,80735,23,Rap,Smart TV,O
1572,18-25 Ans,18,25,17,41,32341,21,Pop,Smartphone,N
1573,26-40 Ans,26,40,11,96257,38,Rock,Ordinateur,N,
1574,41-60 Ans,41,60,18,6,73616,44,Rap,Smart TV,N
1575,Moins de 18 Ans,1,17,10,86,21135,38,Pop,Smartphone,O
1576,18-25 Ans,18,25,14,78,51518,15,Rock,Ordinateur,N
